feature,name,lang,sex,type,mean,std,groupid
-|Δf0|,Pitch stability,English,F,desc,-2777.29741953072,3689.44631972979,113
Spectral centroid,Timbral brightness,English,F,desc,786.881400500376,820.193614925385,113
f0,Pitch height,English,F,song,-733.254228499922,456.399507835721,114
-|Δf0|,Pitch stability,English,F,song,-2774.54308150061,2524.85407558861,114
Spectral centroid,Timbral brightness,English,F,song,860.713577604451,990.212363005662,114
f0,Pitch height,English,F,desc,-1259.03183954435,234.748187531842,114
-|Δf0|,Pitch stability,English,F,desc,-2805.50386842002,2589.4539452941,114
Spectral centroid,Timbral brightness,English,F,desc,1036.92153651446,1489.88154538654,114
f0,Pitch height,English,F,song,-1236.74597024166,271.632668498751,115
-|Δf0|,Pitch stability,English,F,song,-2478.83126952766,2680.50491243514,115
Spectral centroid,Timbral brightness,English,F,song,919.794478522534,896.223059740116,115
f0,Pitch height,English,F,desc,-1455.92040783715,439.055425645213,115
-|Δf0|,Pitch stability,English,F,desc,-2825.70389158275,2574.6021593902,115
Spectral centroid,Timbral brightness,English,F,desc,1128.9222513974,1433.66809295451,115
f0,Pitch height,English,F,song,-1963.61961311531,672.079118109771,116
-|Δf0|,Pitch stability,English,F,song,-2206.64393968027,2106.72561542253,116
Spectral centroid,Timbral brightness,English,F,song,740.921654582306,993.741486306406,116
f0,Pitch height,English,F,desc,-1537.68715532919,679.100801224256,116
-|Δf0|,Pitch stability,English,F,desc,-2445.69188230958,2122.35036416555,116
Spectral centroid,Timbral brightness,English,F,desc,480.947241334489,387.235218310158,116
f0,Pitch height,English,F,song,-1142.61387762273,648.63321137273,117
-|Δf0|,Pitch stability,English,F,song,-1942.31786221209,1996.50063396266,117
Spectral centroid,Timbral brightness,English,F,song,805.010580438588,1274.66161604482,117
f0,Pitch height,English,F,desc,-1593.0365735134,696.043769227699,117
-|Δf0|,Pitch stability,English,F,desc,-6064.5582568857,6433.94360407722,117
Spectral centroid,Timbral brightness,English,F,desc,869.224380496981,1355.32020334827,117
f0,Pitch height,English,F,song,-1235.4738958189,527.482528806188,118
-|Δf0|,Pitch stability,English,F,song,-1423.63187054109,1506.39747352817,118
Spectral centroid,Timbral brightness,English,F,song,755.229247747989,1380.55252598411,118
f0,Pitch height,English,F,desc,-1431.60617024749,483.440879976052,118
-|Δf0|,Pitch stability,English,F,desc,-2872.00052645651,4192.10047411877,118
Spectral centroid,Timbral brightness,English,F,desc,1187.6781585502,1814.30717280434,118
f0,Pitch height,English,F,song,-865.810273839972,287.263921806137,119
-|Δf0|,Pitch stability,English,F,song,-2344.71192398737,2659.80532673312,119
Spectral centroid,Timbral brightness,English,F,song,1390.98551891234,1273.15308266437,119
f0,Pitch height,English,F,desc,-1065.25236745774,263.335735171225,119
-|Δf0|,Pitch stability,English,F,desc,-2152.95289311749,2058.44022957272,119
Spectral centroid,Timbral brightness,English,F,desc,1175.76675325104,1640.25176159814,119
f0,Pitch height,English,F,song,-1123.39789365829,377.101848125948,120
-|Δf0|,Pitch stability,English,F,song,-1529.94183136272,1914.01994003218,120
Spectral centroid,Timbral brightness,English,F,song,835.157001442641,924.119604877358,120
f0,Pitch height,English,F,desc,-1401.83242233252,312.103314948096,120
-|Δf0|,Pitch stability,English,F,desc,-3583.70706979402,3750.5664667671,120
Spectral centroid,Timbral brightness,English,F,desc,1185.61479534695,1757.73770483563,120
f0,Pitch height,English,F,song,-616.347512082011,219.96615217878,121
-|Δf0|,Pitch stability,English,F,song,-1988.56722013235,2247.63209185289,121
Spectral centroid,Timbral brightness,English,F,song,959.014142729251,943.084587201224,121
f0,Pitch height,English,F,desc,-1361.38312538242,423.922367185009,121
-|Δf0|,Pitch stability,English,F,desc,-2778.77937503197,2554.90211401878,121
Spectral centroid,Timbral brightness,English,F,desc,1233.93048411025,1486.02842175177,121
f0,Pitch height,English,F,song,-847.112896029029,276.188113767473,122
-|Δf0|,Pitch stability,English,F,song,-1216.04356979193,1381.99376347034,122
Spectral centroid,Timbral brightness,English,F,song,699.707373116146,1231.63786292284,122
f0,Pitch height,English,F,desc,-1400.95958564279,347.997177486752,122
-|Δf0|,Pitch stability,English,F,desc,-3343.05038373085,3005.10021502264,122
Spectral centroid,Timbral brightness,English,F,desc,1055.42206599854,1554.76073529284,122
f0,Pitch height,English,F,song,-1057.15648413902,271.010393580367,123
-|Δf0|,Pitch stability,English,F,song,-2569.78378924435,2817.29008003353,123
Spectral centroid,Timbral brightness,English,F,song,1205.64095060696,2165.22181808124,123
f0,Pitch height,English,F,desc,-1186.41727197818,488.078789887801,123
-|Δf0|,Pitch stability,English,F,desc,-4971.11532625942,4859.82139775978,123
Spectral centroid,Timbral brightness,English,F,desc,1602.6690881143,2315.95357547298,123
f0,Pitch height,English,F,song,-1540.65996620484,618.542118713329,124
-|Δf0|,Pitch stability,English,F,song,-1609.53433348556,2213.23705315171,124
Spectral centroid,Timbral brightness,English,F,song,551.165222394131,646.260209963131,124
f0,Pitch height,English,F,desc,-1628.63213547667,588.669117378783,124
-|Δf0|,Pitch stability,English,F,desc,-2866.39264870151,2462.43175704979,124
Spectral centroid,Timbral brightness,English,F,desc,759.975787023785,967.973353318361,124
f0,Pitch height,English,F,song,-1712.71256183325,527.437233055158,125
-|Δf0|,Pitch stability,English,F,song,-1288.30158902706,1177.77874482443,125
Spectral centroid,Timbral brightness,English,F,song,678.374735418429,841.299582050514,125
f0,Pitch height,English,F,desc,-1882.58186825147,433.96252199573,125
-|Δf0|,Pitch stability,English,F,desc,-2847.36215456022,2869.50400873196,125
Spectral centroid,Timbral brightness,English,F,desc,776.274434755322,1078.70056614908,125
f0,Pitch height,English,F,song,-976.140592136286,282.964545635896,126
-|Δf0|,Pitch stability,English,F,song,-2349.30222075047,2289.41594191364,126
Spectral centroid,Timbral brightness,English,F,song,822.434980184958,958.908938422576,126
f0,Pitch height,English,F,desc,-1381.85422849992,246.323497994326,126
-|Δf0|,Pitch stability,English,F,desc,-2155.06989713761,2210.17911110596,126
Spectral centroid,Timbral brightness,English,F,desc,910.455496714508,952.388568206391,126
f0,Pitch height,English,F,song,-1157.29269003838,314.885600937519,127
-|Δf0|,Pitch stability,English,F,song,-2472.11145180118,1962.21113107476,127
Spectral centroid,Timbral brightness,English,F,song,555.879219896428,793.818151331982,127
f0,Pitch height,English,F,desc,-1335.30530376874,280.143735619057,127
-|Δf0|,Pitch stability,English,F,desc,-2987.04618270414,3140.45052209685,127
Spectral centroid,Timbral brightness,English,F,desc,998.664121367785,1563.76617769144,127
f0,Pitch height,English,F,song,-1363.2754149406,535.601951095489,128
-|Δf0|,Pitch stability,English,F,song,-2118.75156052487,2350.48268879908,128
Spectral centroid,Timbral brightness,English,F,song,400.165524510765,251.498980613747,128
f0,Pitch height,English,F,desc,-1680.46934477899,581.092471012906,128
-|Δf0|,Pitch stability,English,F,desc,-1906.10882599468,2079.02746401155,128
Spectral centroid,Timbral brightness,English,F,desc,513.414244808609,585.214335013138,128
f0,Pitch height,English,F,song,-987.980268853011,339.900417206466,129
-|Δf0|,Pitch stability,English,F,song,-2689.70920516847,2712.02767838812,129
Spectral centroid,Timbral brightness,English,F,song,850.395537263567,904.632481893522,129
f0,Pitch height,English,F,desc,-1208.1960293784,407.204981767264,129
-|Δf0|,Pitch stability,English,F,desc,-3778.43907090198,3442.59429248964,129
Spectral centroid,Timbral brightness,English,F,desc,1327.4859191122,1508.43596399606,129
f0,Pitch height,English,F,song,-891.27288521634,379.092361960181,130
-|Δf0|,Pitch stability,English,F,song,-2255.64385949411,2611.04718191552,130
Spectral centroid,Timbral brightness,English,F,song,686.39738540283,444.340428469643,130
f0,Pitch height,English,F,desc,-1139.87291536861,623.815097800802,130
-|Δf0|,Pitch stability,English,F,desc,-2650.36536676826,3628.48206923923,130
Spectral centroid,Timbral brightness,English,F,desc,1200.68901192405,1239.59006161715,130
f0,Pitch height,English,F,song,-1306.40184496796,271.882840250991,131
-|Δf0|,Pitch stability,English,F,song,-2025.59489058547,1748.22178124988,131
Spectral centroid,Timbral brightness,English,F,song,962.509151862153,1520.78753172331,131
f0,Pitch height,English,F,desc,-1744.62474132044,838.741087278096,131
-|Δf0|,Pitch stability,English,F,desc,-2801.44065538732,2870.1698136041,131
Spectral centroid,Timbral brightness,English,F,desc,897.9612076852,1398.92842083545,131
f0,Pitch height,English,F,song,-1096.16630801063,949.739074882647,132
-|Δf0|,Pitch stability,English,F,song,-1930.10726011523,2713.18994929898,132
Spectral centroid,Timbral brightness,English,F,song,472.743147663477,343.6442643107,132
f0,Pitch height,English,F,desc,-1851.89164571846,1175.96341244781,132
-|Δf0|,Pitch stability,English,F,desc,-3187.47046784915,3745.50993763507,132
Spectral centroid,Timbral brightness,English,F,desc,659.297197777149,879.278110189401,132
f0,Pitch height,English,F,song,-418.361892733498,330.838157200353,133
-|Δf0|,Pitch stability,English,F,song,-3862.92760257858,3317.31008501769,133
Spectral centroid,Timbral brightness,English,F,song,973.734826308515,1212.69807696967,133
f0,Pitch height,English,F,desc,-1526.48176086855,529.414176342303,133
-|Δf0|,Pitch stability,English,F,desc,-3835.49979086741,4108.89720009566,133
Spectral centroid,Timbral brightness,English,F,desc,1077.70207924868,1460.96012108035,133
f0,Pitch height,English,F,song,-1039.39983289553,425.181775588477,134
-|Δf0|,Pitch stability,English,F,song,-1861.12409596966,2427.49566042204,134
Spectral centroid,Timbral brightness,English,F,song,722.869695598963,1141.07324173299,134
f0,Pitch height,English,F,desc,-1093.88422849992,666.475544440228,134
-|Δf0|,Pitch stability,English,F,desc,-3199.0857153757,3581.8207662745,134
Spectral centroid,Timbral brightness,English,F,desc,1232.63940644198,1898.98983948846,134
f0,Pitch height,English,F,song,-886.307932203625,275.13808979869,135
-|Δf0|,Pitch stability,English,F,song,-1946.48335138559,2249.09657081936,135
Spectral centroid,Timbral brightness,English,F,song,731.77902568936,917.492312741737,135
f0,Pitch height,English,F,desc,-1174.26196045868,657.426004986139,135
-|Δf0|,Pitch stability,English,F,desc,-2731.94017979894,3349.98400872324,135
Spectral centroid,Timbral brightness,English,F,desc,1049.91414922547,1328.09554348614,135
f0,Pitch height,English,F,song,-1337.96966885667,243.233224922262,136
-|Δf0|,Pitch stability,English,F,song,-1683.02092795949,1665.60335429563,136
Spectral centroid,Timbral brightness,English,F,song,700.167815710399,777.485905588307,136
f0,Pitch height,English,F,desc,-1157.58770828903,615.523798301819,136
-|Δf0|,Pitch stability,English,F,desc,-2689.4528059283,3038.86312676107,136
Spectral centroid,Timbral brightness,English,F,desc,975.277021157881,1258.89796848029,136
f0,Pitch height,English,F,song,-668.945184451192,401.975756068894,137
-|Δf0|,Pitch stability,English,F,song,-1568.48795539686,2050.32674160417,137
Spectral centroid,Timbral brightness,English,F,song,886.22970872401,1122.82207897197,137
f0,Pitch height,English,F,desc,-1166.11032330805,536.108312006621,137
-|Δf0|,Pitch stability,English,F,desc,-3825.54631293976,3085.10616402075,137
Spectral centroid,Timbral brightness,English,F,desc,1514.18460891679,2036.38264486885,137
f0,Pitch height,English,F,song,-1092.58638812433,264.999043835847,138
-|Δf0|,Pitch stability,English,F,song,-2392.03087922544,1580.0814418811,138
Spectral centroid,Timbral brightness,English,F,song,850.452549386235,939.64024548718,138
f0,Pitch height,English,F,desc,-1298.10327003347,279.525277166627,138
-|Δf0|,Pitch stability,English,F,desc,-2668.01885664656,2539.12313655123,138
Spectral centroid,Timbral brightness,English,F,desc,832.096819793111,950.435644649862,138
f0,Pitch height,English,F,song,-876.69890637107,269.515302929184,139
-|Δf0|,Pitch stability,English,F,song,-2170.37427435267,2023.19329717033,139
Spectral centroid,Timbral brightness,English,F,song,748.90620963934,1052.22561795024,139
f0,Pitch height,English,F,desc,-1227.11851421421,730.331077391176,139
-|Δf0|,Pitch stability,English,F,desc,-3738.50394224138,4318.67974986991,139
Spectral centroid,Timbral brightness,English,F,desc,1867.48402364091,2695.14981003057,139
f0,Pitch height,English,F,song,-1027.44504482645,486.647698024759,140
-|Δf0|,Pitch stability,English,F,song,-1922.69081730136,2080.94329403771,140
Spectral centroid,Timbral brightness,English,F,song,856.58974877999,1565.93910352788,140
f0,Pitch height,English,F,desc,-1451.80212876239,637.388779644443,140
-|Δf0|,Pitch stability,English,F,desc,-4266.53992352374,5157.83587772583,140
Spectral centroid,Timbral brightness,English,F,desc,1122.55835926463,1560.6730009828,140
f0,Pitch height,English,F,song,-1519.66082190652,390.329304326699,141
-|Δf0|,Pitch stability,English,F,song,-1712.28164968537,1436.55570401165,141
Spectral centroid,Timbral brightness,English,F,song,921.838556660459,1471.15630378894,141
f0,Pitch height,English,F,desc,-1511.20761833043,572.943669384513,141
-|Δf0|,Pitch stability,English,F,desc,-2302.44169345297,2266.19538944809,141
Spectral centroid,Timbral brightness,English,F,desc,1116.49930148232,1538.39754808858,141
f0,Pitch height,English,F,song,-680.454228499922,281.559805441166,142
-|Δf0|,Pitch stability,English,F,song,-1841.08555064246,1962.39082527033,142
Spectral centroid,Timbral brightness,English,F,song,646.312619884378,619.19813015913,142
f0,Pitch height,English,F,desc,-1296.458555423,376.214183985075,142
-|Δf0|,Pitch stability,English,F,desc,-2697.34534573197,2890.8250779444,142
Spectral centroid,Timbral brightness,English,F,desc,792.791943564201,865.479127443452,142
f0,Pitch height,Tsimane,F,song,-1058.22938062974,220.722999012141,143
-|Δf0|,Pitch stability,Tsimane,F,song,-2019.64653884996,2076.3175942106,143
Spectral centroid,Timbral brightness,Tsimane,F,song,855.389909920504,1276.08619834802,143
f0,Pitch height,Tsimane,F,desc,-1320.8633834295,219.326221428409,143
-|Δf0|,Pitch stability,Tsimane,F,desc,-3610.29753185011,2543.18763521401,143
Spectral centroid,Timbral brightness,Tsimane,F,desc,1033.58889235665,1293.84482956462,143
f0,Pitch height,Tsimane,F,song,-449.076998452973,411.504030315903,144
-|Δf0|,Pitch stability,Tsimane,F,song,-1951.32696851986,2162.39522670793,144
Spectral centroid,Timbral brightness,Tsimane,F,song,670.946184234603,879.805647084851,144
f0,Pitch height,Tsimane,F,desc,-1536.36488423763,404.776024458689,144
-|Δf0|,Pitch stability,Tsimane,F,desc,-3614.0515091972,2951.44227066505,144
Spectral centroid,Timbral brightness,Tsimane,F,desc,1140.8279841323,1696.30654477548,144
f0,Pitch height,Tsimane,M,song,-2066.92140641404,165.042951760032,145
-|Δf0|,Pitch stability,Tsimane,M,song,-1928.03844884995,1953.20644265268,145
Spectral centroid,Timbral brightness,Tsimane,M,song,460.103683502042,1080.80689105719,145
f0,Pitch height,Tsimane,M,desc,-2497.01606281945,531.454019980791,145
-|Δf0|,Pitch stability,Tsimane,M,desc,-3707.58930374699,3882.66855137771,145
Spectral centroid,Timbral brightness,Tsimane,M,desc,1300.00613738285,1746.81825259644,145
f0,Pitch height,Tsimane,F,song,-798.524021959474,476.446348719587,146
-|Δf0|,Pitch stability,Tsimane,F,song,-1990.27014604475,1973.06059668969,146
Spectral centroid,Timbral brightness,Tsimane,F,song,1021.84124046146,1747.96799156394,146
f0,Pitch height,Tsimane,F,desc,-740.488099467664,1330.71186697514,146
-|Δf0|,Pitch stability,Tsimane,F,desc,-1553.79665597628,1880.06449441969,146
Spectral centroid,Timbral brightness,Tsimane,F,desc,1282.55591427613,2004.28553307701,146
f0,Pitch height,Tsimane,M,song,-2238.84176351393,354.684707099555,147
-|Δf0|,Pitch stability,Tsimane,M,song,-4761.11306061098,3478.31185189669,147
Spectral centroid,Timbral brightness,Tsimane,M,song,778.096328597858,924.539578348935,147
f0,Pitch height,Tsimane,M,desc,-2244.12865246306,495.637940755792,147
-|Δf0|,Pitch stability,Tsimane,M,desc,-7796.05259380888,5886.00109671232,147
Spectral centroid,Timbral brightness,Tsimane,M,desc,1577.7940502148,1509.03183382799,147
f0,Pitch height,Finnish & Swedish,F,song,-884.099973180781,164.491432589197,148
-|Δf0|,Pitch stability,Finnish & Swedish,F,song,-1726.51455891976,1998.23705404297,148
Spectral centroid,Timbral brightness,Finnish & Swedish,F,song,1157.83308171,1508.05512013369,148
f0,Pitch height,Finnish & Swedish,F,desc,-1189.72750370842,797.435606352509,148
-|Δf0|,Pitch stability,Finnish & Swedish,F,desc,-3384.77468683111,3669.39757628249,148
Spectral centroid,Timbral brightness,Finnish & Swedish,F,desc,1378.27775475341,1781.74480102445,148
f0,Pitch height,Finnish & Swedish,F,song,-861.578998758903,386.699174168665,149
-|Δf0|,Pitch stability,Finnish & Swedish,F,song,-1836.50960681325,2227.69431931827,149
Spectral centroid,Timbral brightness,Finnish & Swedish,F,song,733.46494424402,1125.91837134725,149
f0,Pitch height,Finnish & Swedish,F,desc,-1568.94362243932,1040.10180835274,149
-|Δf0|,Pitch stability,Finnish & Swedish,F,desc,-2357.14397043208,2558.91739909942,149
Spectral centroid,Timbral brightness,Finnish & Swedish,F,desc,875.414803987115,1156.19720436217,149
f0,Pitch height,Finnish & Swedish,F,song,-1138.16125329331,309.130028158078,150
-|Δf0|,Pitch stability,Finnish & Swedish,F,song,-1476.27585766534,1734.54032309697,150
Spectral centroid,Timbral brightness,Finnish & Swedish,F,song,726.997824112393,1169.76764387677,150
f0,Pitch height,Finnish & Swedish,F,desc,-1424.59214058783,629.579537398932,150
-|Δf0|,Pitch stability,Finnish & Swedish,F,desc,-2182.73930664583,2191.49775506271,150
Spectral centroid,Timbral brightness,Finnish & Swedish,F,desc,1227.24861475942,1813.80281401746,150
f0,Pitch height,Finnish & Swedish,F,song,-1166.2049453458,751.641525582333,151
-|Δf0|,Pitch stability,Finnish & Swedish,F,song,-1812.91995411293,1733.60589555024,151
Spectral centroid,Timbral brightness,Finnish & Swedish,F,song,654.70477355568,1065.10508440243,151
f0,Pitch height,Finnish & Swedish,F,desc,-1444.86830616982,325.016882187796,151
-|Δf0|,Pitch stability,Finnish & Swedish,F,desc,-2226.77759619386,2029.56943390277,151
Spectral centroid,Timbral brightness,Finnish & Swedish,F,desc,1203.27236270555,1777.17934810807,151
f0,Pitch height,English,F,song,-1038.90906853274,336.857657251743,152
-|Δf0|,Pitch stability,English,F,song,-2034.2895113152,2126.30963411051,152
Spectral centroid,Timbral brightness,English,F,song,924.931058590204,1438.99488128477,152
f0,Pitch height,English,F,desc,-1626.65541529043,518.673767774317,152
-|Δf0|,Pitch stability,English,F,desc,-2782.04916656477,3340.90550971413,152
Spectral centroid,Timbral brightness,English,F,desc,1117.89570585807,1360.07585137442,152
f0,Pitch height,Finnish & Swedish,F,song,-700.104984167428,677.574341732669,153
-|Δf0|,Pitch stability,Finnish & Swedish,F,song,-2182.91947643655,2887.55827356081,153
Spectral centroid,Timbral brightness,Finnish & Swedish,F,song,1104.65010980374,1147.89688156346,153
f0,Pitch height,Finnish & Swedish,F,desc,-1525.13188807439,549.378637270303,153
-|Δf0|,Pitch stability,Finnish & Swedish,F,desc,-2239.86648958887,2407.40721497759,153
Spectral centroid,Timbral brightness,Finnish & Swedish,F,desc,934.009803907884,1212.12641255611,153
f0,Pitch height,Finnish & Swedish,F,song,-1004.33455205147,392.826397158067,154
-|Δf0|,Pitch stability,Finnish & Swedish,F,song,-2094.14358276783,1901.23072794538,154
Spectral centroid,Timbral brightness,Finnish & Swedish,F,song,728.28446769328,1183.88510994264,154
f0,Pitch height,Finnish & Swedish,F,desc,-1340.4763834636,619.285590849207,154
-|Δf0|,Pitch stability,Finnish & Swedish,F,desc,-2628.51664911752,2485.6937988988,154
Spectral centroid,Timbral brightness,Finnish & Swedish,F,desc,1056.75026368212,1245.75136112996,154
f0,Pitch height,Finnish & Swedish,F,song,-1904.79725682237,1066.07805608893,155
-|Δf0|,Pitch stability,Finnish & Swedish,F,song,-2233.27382940552,2128.36311412519,155
Spectral centroid,Timbral brightness,Finnish & Swedish,F,song,955.274574373563,1419.55549859019,155
f0,Pitch height,Finnish & Swedish,F,desc,-1712.92393652912,524.440125689567,155
-|Δf0|,Pitch stability,Finnish & Swedish,F,desc,-3137.92693887715,2933.65620049452,155
Spectral centroid,Timbral brightness,Finnish & Swedish,F,desc,1021.25840710679,1433.65573532526,155
f0,Pitch height,English,F,song,-887.964228499922,239.780770018537,156
-|Δf0|,Pitch stability,English,F,song,-2322.76732320973,3006.91869978477,156
Spectral centroid,Timbral brightness,English,F,song,790.854588711646,765.00943967568,156
f0,Pitch height,English,F,desc,-1553.99260059295,693.14321769542,156
-|Δf0|,Pitch stability,English,F,desc,-2765.07586219115,3523.17375508395,156
Spectral centroid,Timbral brightness,English,F,desc,772.322309697128,1226.5255509643,156
f0,Pitch height,English,F,song,-857.711072218001,301.600242713859,157
-|Δf0|,Pitch stability,English,F,song,-2269.01165107388,2111.78563346695,157
Spectral centroid,Timbral brightness,English,F,song,798.138563660991,1362.89720472732,157
f0,Pitch height,English,F,desc,-1378.18102408003,236.638782229535,157
-|Δf0|,Pitch stability,English,F,desc,-3217.78584002794,2782.29335477762,157
Spectral centroid,Timbral brightness,English,F,desc,707.250097799936,1138.60293664975,157
f0,Pitch height,English,F,song,-1101.69714188575,250.129614141749,158
-|Δf0|,Pitch stability,English,F,song,-2130.39019866991,2300.59504833183,158
Spectral centroid,Timbral brightness,English,F,song,1566.33014225531,2407.2198807874,158
f0,Pitch height,English,F,desc,-1428.9055737914,371.502688735504,158
-|Δf0|,Pitch stability,English,F,desc,-3574.77850589635,3468.47781212648,158
Spectral centroid,Timbral brightness,English,F,desc,1372.82572095703,1994.64921771317,158
f0,Pitch height,English,F,song,-1078.50461400494,201.228687717864,159
-|Δf0|,Pitch stability,English,F,song,-1654.96483774756,1912.17094146668,159
Spectral centroid,Timbral brightness,English,F,song,926.52817186259,1600.76166980116,159
f0,Pitch height,English,F,desc,-1108.47972759248,613.250884586716,159
-|Δf0|,Pitch stability,English,F,desc,-2948.28887056248,3052.50235920696,159
Spectral centroid,Timbral brightness,English,F,desc,1430.22350840962,2140.4051156083,159
f0,Pitch height,English,F,song,-737.390435396474,232.421114348768,160
-|Δf0|,Pitch stability,English,F,song,-2038.44078562865,2672.25692170363,160
Spectral centroid,Timbral brightness,English,F,song,942.220033661116,1061.7451382925,160
f0,Pitch height,English,F,desc,-1404.90438210976,289.74993461917,160
-|Δf0|,Pitch stability,English,F,desc,-3332.76962078145,3303.18140677529,160
Spectral centroid,Timbral brightness,English,F,desc,969.444603029927,1121.82861024016,160
f0,Pitch height,English,F,song,-795.844831196194,256.556421841683,161
-|Δf0|,Pitch stability,English,F,song,-2184.31025243895,2284.35902398357,161
Spectral centroid,Timbral brightness,English,F,song,977.325937255508,1362.25459027252,161
f0,Pitch height,English,F,desc,-972.590435396473,413.7058392471,161
-|Δf0|,Pitch stability,English,F,desc,-1843.65429918229,1385.19092342724,161
Spectral centroid,Timbral brightness,English,F,desc,1328.40818338608,1738.19331283544,161
f0,Pitch height,English,F,song,-1128.33756183325,297.727375654419,162
-|Δf0|,Pitch stability,English,F,song,-3106.92761188027,2891.44897968592,162
Spectral centroid,Timbral brightness,English,F,song,837.767444126907,971.751960251206,162
f0,Pitch height,English,F,desc,-1249.67635964746,336.113552305134,162
-|Δf0|,Pitch stability,English,F,desc,-3223.16617104826,3024.52608857187,162
Spectral centroid,Timbral brightness,English,F,desc,1321.23320115425,2044.34603062336,162
f0,Pitch height,English,F,song,-785.424789247585,250.242619035779,163
-|Δf0|,Pitch stability,English,F,song,-1858.98643494066,2433.49518195455,163
Spectral centroid,Timbral brightness,English,F,song,978.508607712018,1132.52716081625,163
f0,Pitch height,English,F,desc,-981.990256444034,701.919942869693,163
-|Δf0|,Pitch stability,English,F,desc,-4059.88302805011,4460.42600867656,163
Spectral centroid,Timbral brightness,English,F,desc,1273.81091731479,1509.12572746157,163
f0,Pitch height,English,F,song,-979.000087713172,308.777257584637,164
-|Δf0|,Pitch stability,English,F,song,-1704.70723954967,1810.74249562015,164
Spectral centroid,Timbral brightness,English,F,song,758.465688155501,1368.437374985,164
f0,Pitch height,English,F,desc,-1583.94720485597,365.360501678373,164
-|Δf0|,Pitch stability,English,F,desc,-3125.94368148957,4369.76031638863,164
Spectral centroid,Timbral brightness,English,F,desc,963.309556877046,1431.52765900381,164
f0,Pitch height,English,F,song,-1485.60251909821,264.910119615291,165
-|Δf0|,Pitch stability,English,F,song,-2235.14223358184,1794.16681505353,165
Spectral centroid,Timbral brightness,English,F,song,814.815750857292,741.622238237736,165
f0,Pitch height,English,F,desc,-1739.64132527412,290.032025929511,165
-|Δf0|,Pitch stability,English,F,desc,-2725.56456705618,2858.36068089125,165
Spectral centroid,Timbral brightness,English,F,desc,1056.49830858745,1092.38190408981,165
f0,Pitch height,English,F,song,-995.617285824767,534.502954829813,166
-|Δf0|,Pitch stability,English,F,song,-2207.13358438124,2390.28300419171,166
Spectral centroid,Timbral brightness,English,F,song,939.821791855635,1467.12274545847,166
f0,Pitch height,English,F,desc,-1140.98462065678,551.012327937966,166
-|Δf0|,Pitch stability,English,F,desc,-3569.71141103295,3626.65046605614,166
Spectral centroid,Timbral brightness,English,F,desc,1035.13837532513,1433.93890415238,166
f0,Pitch height,English,F,song,-982.680009749922,301.543109566412,167
-|Δf0|,Pitch stability,English,F,song,-2270.02073209282,2067.48119214844,167
Spectral centroid,Timbral brightness,English,F,song,1065.18433866457,1532.78534078608,167
f0,Pitch height,English,F,desc,-1258.27099026882,294.200172660795,167
-|Δf0|,Pitch stability,English,F,desc,-2923.96452131357,3122.68543032549,167
Spectral centroid,Timbral brightness,English,F,desc,1540.40940471548,2162.01744196485,167
f0,Pitch height,English,F,song,-1074.61225909266,302.31916860461,168
-|Δf0|,Pitch stability,English,F,song,-1768.46827914314,2074.0335297843,168
Spectral centroid,Timbral brightness,English,F,song,794.816024375121,1122.7392828749,168
f0,Pitch height,English,F,desc,-1450.35076315339,290.340208033376,168
-|Δf0|,Pitch stability,English,F,desc,-2909.33796588521,2691.56677847521,168
Spectral centroid,Timbral brightness,English,F,desc,1479.48470887516,2310.08471445541,168
f0,Pitch height,English,F,song,-261.957212225057,388.455616658147,169
-|Δf0|,Pitch stability,English,F,song,-1900.91326887675,2367.82701372589,169
Spectral centroid,Timbral brightness,English,F,song,892.298786473539,1690.38308049941,169
f0,Pitch height,English,F,desc,-902.404228499922,251.840980891038,169
-|Δf0|,Pitch stability,English,F,desc,-3185.66768410945,2945.23084415132,169
Spectral centroid,Timbral brightness,English,F,desc,1458.65783636259,2440.96181929416,169
f0,Pitch height,English,F,song,-560.485400048039,320.150451267323,170
-|Δf0|,Pitch stability,English,F,song,-2477.25965001093,3052.24275570042,170
Spectral centroid,Timbral brightness,English,F,song,1369.89192650263,1485.41015166042,170
f0,Pitch height,English,F,desc,-1065.61786486356,287.208661578939,170
-|Δf0|,Pitch stability,English,F,desc,-2845.85174116221,2615.10635824094,170
Spectral centroid,Timbral brightness,English,F,desc,1047.90776868486,1457.17100944946,170
f0,Pitch height,English,F,song,-1188.66938687096,483.718052063673,171
-|Δf0|,Pitch stability,English,F,song,-2509.73100355861,2005.29079305922,171
Spectral centroid,Timbral brightness,English,F,song,891.518863519659,1512.06215731394,171
f0,Pitch height,English,F,desc,-1223.02731652301,805.895358558381,171
-|Δf0|,Pitch stability,English,F,desc,-4465.28253039102,4411.9482865228,171
Spectral centroid,Timbral brightness,English,F,desc,1200.22916054219,1845.06899588992,171
f0,Pitch height,English,F,song,-913.653465972689,336.471077982845,172
-|Δf0|,Pitch stability,English,F,song,-1812.78854874977,1995.26222190048,172
Spectral centroid,Timbral brightness,English,F,song,897.511962000443,1181.0382413775,172
f0,Pitch height,English,F,desc,-1075.83552434344,522.025930351497,172
-|Δf0|,Pitch stability,English,F,desc,-3951.92636707942,3988.62358932579,172
Spectral centroid,Timbral brightness,English,F,desc,1200.57886992153,1344.94988852601,172
f0,Pitch height,English,M,song,-2203.51145161389,282.916914045818,173
