feature,lang,diff,stderr,ci95_l,ci95_u,method
Spectral centroid,Enga,0.706506267926876,0.0100459185660398,0.686807126329036,0.726205409524716,common language effect size
f0,Enga,0.86793352851819,0.0103246502690917,0.847678611976648,0.888188445059731,common language effect size
-|Δf0|,Enga,0.60171513874069,0.015934815571018,0.570439754172897,0.632990523308482,common language effect size
Spectral centroid,Enga,0.505576629837016,0.0113535098223854,0.483306322566393,0.527846937107639,common language effect size
f0,Enga,0.683226271935949,0.0183785256008308,0.647144180557884,0.719308363314014,common language effect size
-|Δf0|,Enga,0.486652236652237,0.0199740420554042,0.447446264059362,0.525858209245111,common language effect size
Spectral centroid,Enga,0.587082335060549,0.012700820668484,0.562171019926781,0.611993650194317,common language effect size
f0,Quechua,0.219632768361582,0.0221437068440534,0.17610278163698,0.263162755086184,common language effect size
-|Δf0|,Quechua,0.538686201283156,0.0289488101053024,0.481755923490315,0.595616479075997,common language effect size
Spectral centroid,Quechua,0.369907957898445,0.0163623186708583,0.337802045326546,0.402013870470345,common language effect size
f0,Quechua,0.692482110969797,0.0241445097029564,0.645009072032341,0.739955149907254,common language effect size
-|Δf0|,Quechua,0.489202348376819,0.0244938264150735,0.441090387051627,0.537314309702012,common language effect size
Spectral centroid,Quechua,0.646802353355825,0.0122835576346047,0.622711883187517,0.670892823524134,common language effect size
f0,Quechua,0.585374149659864,0.0255104570395116,0.535219125696848,0.63552917362288,common language effect size
-|Δf0|,Quechua,0.374890400604686,0.0242101777965033,0.327327796806224,0.422453004403149,common language effect size
Spectral centroid,Quechua,0.714642138268399,0.00975674463626236,0.695510574693705,0.733773701843094,common language effect size
f0,Quechua,0.626165554628857,0.0163939102554649,0.593978740527401,0.658352368730314,common language effect size
-|Δf0|,Quechua,0.630177231025855,0.0152530562516246,0.600242181565624,0.660112280486086,common language effect size
Spectral centroid,Quechua,0.54076664074722,0.00791917199128956,0.525240311107053,0.556292970387386,common language effect size
f0,Quechua & Achuar,0.867939899265388,0.00900608969409943,0.85027414199994,0.885605656530836,common language effect size
-|Δf0|,Quechua & Achuar,0.683582100125387,0.0134367799057923,0.657225470132073,0.709938730118701,common language effect size
Spectral centroid,Quechua & Achuar,0.481700560898285,0.00868683007911687,0.464669541509303,0.498731580287268,common language effect size
f0,Quechua & Achuar,0.955490766293758,0.00531840512294492,0.945052242629848,0.965929289957667,common language effect size
-|Δf0|,Quechua & Achuar,0.50630335222608,0.0138417423307065,0.479147097068981,0.533459607383179,common language effect size
Spectral centroid,Quechua & Achuar,0.572537159402553,0.00856162168913358,0.555749283916028,0.589325034889078,common language effect size
f0,Quechua & Achuar,0.501073573640774,0.0142624600884208,0.473089523158778,0.52905762412277,common language effect size
-|Δf0|,Quechua & Achuar,0.510272516514796,0.0139278765080612,0.482947159856442,0.537597873173151,common language effect size
Spectral centroid,Quechua & Achuar,0.359710451886154,0.00666095560117804,0.346652630754254,0.372768273018054,common language effect size
f0,Quechua & Achuar,0.615364498202027,0.0219308774690755,0.572267336761678,0.658461659642375,common language effect size
-|Δf0|,Quechua & Achuar,0.622861501580037,0.0275485298174718,0.568547023761576,0.677175979398498,common language effect size
Spectral centroid,Quechua & Achuar,0.355748106936052,0.0114183945226018,0.333352131279815,0.378144082592289,common language effect size
f0,Toposa,0.873446722584654,0.0118166293770649,0.850204920956737,0.89668852421257,common language effect size
-|Δf0|,Toposa,0.563024231127679,0.0215469738270177,0.520611983735134,0.605436478520225,common language effect size
Spectral centroid,Toposa,0.440363413834975,0.0140429259111489,0.41279671622807,0.46793011144188,common language effect size
f0,Toposa,0.76162422583191,0.0119947066526167,0.738093069867917,0.785155381795903,common language effect size
-|Δf0|,Toposa,0.58453759480633,0.0168322549377867,0.551485827345735,0.617589362266924,common language effect size
Spectral centroid,Toposa,0.411480638980354,0.0102819973388,0.391314903178455,0.431646374782252,common language effect size
f0,Toposa,0.874025238013923,0.00906704707979884,0.856231418728714,0.891819057299133,common language effect size
-|Δf0|,Toposa,0.593360605633141,0.0165290618223218,0.560900191856126,0.625821019410155,common language effect size
Spectral centroid,Toposa,0.618187615740507,0.0103959115385376,0.597794671681047,0.638580559799966,common language effect size
f0,Toposa,0.716842314400653,0.0131311278685948,0.691080947547149,0.742603681254156,common language effect size
-|Δf0|,Toposa,0.572949194024812,0.0154544142410161,0.542622407246732,0.603275980802892,common language effect size
Spectral centroid,Toposa,0.520689930388924,0.00839625166671057,0.504228930694892,0.537150930082955,common language effect size
f0,Toposa,0.97472761862712,0.00428168899533289,0.966323054915495,0.983132182338745,common language effect size
-|Δf0|,Toposa,0.614893644651066,0.0169075898140532,0.581717412893128,0.648069876409004,common language effect size
Spectral centroid,Toposa,0.438668816361663,0.00951455132312804,0.420014100309265,0.45732353241406,common language effect size
f0,Toposa,0.959086257387597,0.00401385889425789,0.951211064420449,0.966961450354745,common language effect size
-|Δf0|,Toposa,0.48136737972396,0.0136297347917884,0.454627182091305,0.508107577356616,common language effect size
Spectral centroid,Toposa,0.479960895520843,0.00793920895318825,0.46439495419902,0.495526836842666,common language effect size
f0,Toposa,0.888575812953037,0.00739766839023117,0.874064139654051,0.903087486252023,common language effect size
-|Δf0|,Toposa,0.62359880909703,0.0127038349120296,0.598683380366882,0.648514237827178,common language effect size
Spectral centroid,Toposa,0.432233058700287,0.00801096632389396,0.416527898062209,0.447938219338365,common language effect size
f0,Toposa,0.62738030763743,0.0102242150015408,0.607332197791737,0.647428417483123,common language effect size
-|Δf0|,Toposa,0.511492359090138,0.0112998176178644,0.48933096715987,0.533653751020406,common language effect size
Spectral centroid,Toposa,0.391074844284484,0.00676121335517165,0.377819720334818,0.40432996823415,common language effect size
f0,Toposa,0.408503045426494,0.0176221837751437,0.373913594178772,0.443092496674216,common language effect size
-|Δf0|,Toposa,0.57489468459041,0.0188529494486505,0.537870211831492,0.611919157349328,common language effect size
Spectral centroid,Toposa,0.330082637469538,0.00996254618528769,0.310545534778679,0.349619740160396,common language effect size
f0,Toposa,0.473472891225334,0.0202059610876312,0.433809572435435,0.513136210015233,common language effect size
-|Δf0|,Toposa,0.45661715694289,0.020673887131018,0.416022418787171,0.497211895098609,common language effect size
Spectral centroid,Toposa,0.465703920715404,0.0122702181049918,0.441639032667485,0.489768808763324,common language effect size
f0,English,0.71956217253722,0.0146478630003835,0.690822276552128,0.748302068522313,common language effect size
-|Δf0|,English,0.498213544638688,0.0179801517844089,0.462898869651271,0.533528219626106,common language effect size
Spectral centroid,English,0.480885218015956,0.00991968788064658,0.461428461527982,0.50034197450393,common language effect size
f0,English,0.894507803121249,0.0153595617444245,0.864282941557508,0.92473266468499,common language effect size
-|Δf0|,English,0.498458669181958,0.0183455558547238,0.462390128884153,0.534527209479764,common language effect size
Spectral centroid,English,0.518117124210477,0.00723451385051344,0.503932817147849,0.532301431273105,common language effect size
f0,English,0.748713625906608,0.0167337561613992,0.715866410235392,0.781560841577825,common language effect size
-|Δf0|,English,0.548765139408414,0.0200747351869124,0.50935674237095,0.588173536445879,common language effect size
Spectral centroid,English,0.484183311796085,0.00980905855115405,0.464948875914858,0.503417747677313,common language effect size
f0,English,0.338086303939963,0.0351847910946805,0.268603596686461,0.407569011193464,common language effect size
-|Δf0|,English,0.542839274546592,0.0379517200476588,0.467866655200323,0.61781189389286,common language effect size
Spectral centroid,English,0.535102348479495,0.0161275880675621,0.503457188580082,0.566747508378908,common language effect size
f0,English,0.687225138317492,0.0199312855333219,0.648102722237541,0.726347554397443,common language effect size
-|Δf0|,English,0.75224027048754,0.0169900028011793,0.718881953814405,0.785598587160674,common language effect size
Spectral centroid,English,0.476945265187561,0.0102934040913093,0.456762390759129,0.497128139615994,common language effect size
f0,English,0.702221040031919,0.0169317365990586,0.668993705134154,0.735448374929685,common language effect size
-|Δf0|,English,0.628552429084415,0.0173256984189696,0.594554014888675,0.662550843280155,common language effect size
Spectral centroid,English,0.333023902510128,0.00905118825143125,0.315277761217792,0.350770043802464,common language effect size
f0,English,0.687913695145352,0.0185931687485215,0.651414573246152,0.724412817044552,common language effect size
-|Δf0|,English,0.511685032283066,0.0205048662279561,0.471433048011871,0.551937016554261,common language effect size
Spectral centroid,English,0.70901253603555,0.010886302843661,0.687664965121126,0.730360106949974,common language effect size
f0,English,0.747946857495963,0.0200786431593035,0.708488470604331,0.787405244387596,common language effect size
-|Δf0|,English,0.718908844459505,0.0206489161256967,0.678332238270212,0.759485450648799,common language effect size
Spectral centroid,English,0.508290359787179,0.0109127552443344,0.486892077267933,0.529688642306424,common language effect size
f0,English,0.93648663159025,0.00974585038708625,0.91733311210251,0.95564015107799,common language effect size
-|Δf0|,English,0.608795053509431,0.0183213296908709,0.572837584832592,0.64475252218627,common language effect size
Spectral centroid,English,0.497472309724621,0.0109068286024687,0.47608523592423,0.518859383525013,common language effect size
f0,English,0.898434901127333,0.0075003774111877,0.883723598580848,0.913146203673819,common language effect size
-|Δf0|,English,0.767502541119941,0.0108433359149626,0.746235203122666,0.788769879117216,common language effect size
Spectral centroid,English,0.3251397512351,0.00695863603135379,0.311498160358416,0.338781342111785,common language effect size
f0,English,0.621639016018307,0.0217343563082077,0.578882714615743,0.66439531742087,common language effect size
-|Δf0|,English,0.668668954996186,0.0182920015366026,0.632712346532056,0.704625563460317,common language effect size
Spectral centroid,English,0.32784307465218,0.00840175237998054,0.311368941598041,0.34431720770632,common language effect size
f0,English,0.620242633843473,0.01780548799242,0.585299416584797,0.655185851102148,common language effect size
-|Δf0|,English,0.688595392407821,0.0157847074892181,0.657611757019565,0.719579027796077,common language effect size
Spectral centroid,English,0.417518368854324,0.00854277617480654,0.4007693328283,0.434267404880349,common language effect size
f0,English,0.631947140269151,0.0263796221296917,0.580049799845058,0.683844480693244,common language effect size
-|Δf0|,English,0.658886516563147,0.0276188193638242,0.60446026239163,0.713312770734664,common language effect size
Spectral centroid,English,0.461514172938354,0.0108469028207521,0.440244204684793,0.482784141191915,common language effect size
f0,English,0.895118006993007,0.0114763119127826,0.872587929640683,0.917648084345331,common language effect size
-|Δf0|,English,0.478802447552448,0.0186552045484011,0.442191445122964,0.515413449981931,common language effect size
Spectral centroid,English,0.458363128808269,0.00869022036998698,0.441325870347738,0.475400387268801,common language effect size
f0,English,0.69366211745244,0.0167632878778649,0.66076533250715,0.72655890239773,common language effect size
-|Δf0|,English,0.523267162944582,0.0184498740701359,0.487060506427923,0.559473819461242,common language effect size
Spectral centroid,English,0.335866320672297,0.00863062515240973,0.318945158716646,0.352787482627948,common language effect size
f0,English,0.754375246353961,0.0208884575736333,0.713342200007578,0.795408292700345,common language effect size
-|Δf0|,English,0.467849165681251,0.024680811583452,0.419365042824643,0.516333288537858,common language effect size
Spectral centroid,English,0.481789976951196,0.010646300453884,0.460914720218481,0.502665233683912,common language effect size
f0,English,0.687371565620851,0.0141225001958416,0.65966516665604,0.715077964585663,common language effect size
-|Δf0|,English,0.597227940674164,0.0148329478647894,0.568130429970869,0.626325451377459,common language effect size
Spectral centroid,English,0.358162668367322,0.00819230954657428,0.342101698958795,0.37422363777585,common language effect size
f0,English,0.657462686567164,0.0186612345959277,0.620811066769708,0.69411430636462,common language effect size
-|Δf0|,English,0.516885270616614,0.0170693206375243,0.483393666800422,0.550376874432805,common language effect size
Spectral centroid,English,0.243775263676849,0.00816411260780648,0.227768342032103,0.259782185321595,common language effect size
f0,English,0.71264216462483,0.0121107047020751,0.688885487581279,0.736398841668381,common language effect size
-|Δf0|,English,0.564741506236631,0.0131131706114955,0.53902364724503,0.590459365228232,common language effect size
Spectral centroid,English,0.560713178520146,0.00624161491809285,0.548477862950367,0.572948494089925,common language effect size
f0,English,0.732934868461024,0.0158138338323729,0.701860717548504,0.764009019373545,common language effect size
-|Δf0|,English,0.5894976406019,0.0190590927262096,0.552030473800051,0.626964807403748,common language effect size
Spectral centroid,English,0.476379225836985,0.00707159351677714,0.462515517938775,0.490242933735195,common language effect size
f0,English,0.967465991405429,0.00404275901238797,0.959536209998404,0.975395772812454,common language effect size
-|Δf0|,English,0.46174415307898,0.0183002594568445,0.425776806516184,0.497711499641775,common language effect size
Spectral centroid,English,0.51078403405783,0.00948312053682984,0.492180253861521,0.529387814254138,common language effect size
f0,English,0.56626862026862,0.0201388876418314,0.526730666491135,0.605806574046106,common language effect size
-|Δf0|,English,0.63020757020757,0.0184543539006989,0.593985453708857,0.666429686706283,common language effect size
Spectral centroid,English,0.383511849931145,0.00982736012667411,0.364243018920361,0.402780680941929,common language effect size
f0,English,0.646153493699885,0.0185024333485009,0.609814987401119,0.682491999998652,common language effect size
-|Δf0|,English,0.583196639938908,0.0167580580980193,0.550315315291165,0.616077964586651,common language effect size
Spectral centroid,English,0.405699654104181,0.00985819550684504,0.386369575355363,0.425029732853,common language effect size
f0,English,0.367319888791578,0.0161279714817164,0.335661607833838,0.398978169749318,common language effect size
-|Δf0|,English,0.612069522897062,0.014975539942257,0.582688379448155,0.641450666345968,common language effect size
Spectral centroid,English,0.460829223969831,0.00883425178319105,0.443508473274077,0.478149974665584,common language effect size
f0,English,0.796208753895333,0.0138487951479253,0.769002021133197,0.823415486657469,common language effect size
-|Δf0|,English,0.772076728279749,0.0118308941421191,0.748847919382539,0.795305537176959,common language effect size
Spectral centroid,English,0.375349504557104,0.00703266217078345,0.361561091978183,0.389137917136026,common language effect size
f0,English,0.711588219412321,0.0157975343458576,0.680588982359437,0.742587456465205,common language effect size
-|Δf0|,English,0.489965351212708,0.0179643425024057,0.454713126803618,0.525217575621798,common language effect size
Spectral centroid,English,0.529607655502392,0.00945623178422428,0.511067266552536,0.548148044452248,common language effect size
f0,English,0.766588635454182,0.0196945500046323,0.727863055318022,0.805314215590341,common language effect size
-|Δf0|,English,0.63155662264906,0.0176574041406394,0.596894180716502,0.666219064581617,common language effect size
Spectral centroid,English,0.367506782835147,0.00976082656725702,0.348366531141346,0.386647034528948,common language effect size
f0,English,0.750033745781777,0.0172015837936362,0.716229356075764,0.783838135487791,common language effect size
-|Δf0|,English,0.678245219347582,0.0151930344538505,0.64841556896767,0.708074869727493,common language effect size
Spectral centroid,English,0.316846238577458,0.00810862547182826,0.300947465687751,0.332745011467165,common language effect size
f0,English,0.438480163903893,0.0215200348148638,0.396176234806373,0.480784093001413,common language effect size
-|Δf0|,English,0.555648165393928,0.0202927589594095,0.515776856151637,0.595519474636219,common language effect size
Spectral centroid,English,0.348267599861282,0.00889110830479232,0.33083311108202,0.365702088640544,common language effect size
f0,English,0.9433984375,0.00560156712033269,0.932408367597135,0.954388507402865,common language effect size
-|Δf0|,English,0.597604166666667,0.015142211894784,0.567897042883003,0.627311290450331,common language effect size
Spectral centroid,English,0.451206858797648,0.00866698448753446,0.434214868522633,0.468198849072663,common language effect size
f0,Tsimane,0.813967374225066,0.0146286942186268,0.785253966629967,0.842680781820166,common language effect size
-|Δf0|,Tsimane,0.70643659114933,0.0180840229629306,0.67093742925797,0.74193575304069,common language effect size
Spectral centroid,Tsimane,0.444975333417803,0.00907919390077084,0.427175066087359,0.462775600748247,common language effect size
f0,Tsimane,0.989557838836296,0.00175111399971228,0.986121718801664,0.992993958870929,common language effect size
-|Δf0|,Tsimane,0.704612098822443,0.0134153231285573,0.678296648504225,0.730927549140661,common language effect size
Spectral centroid,Tsimane,0.594795989147879,0.00851757799605899,0.578095696127457,0.611496282168301,common language effect size
f0,Tsimane,0.837639609878874,0.0125810295910671,0.812937006653166,0.862342213104581,common language effect size
-|Δf0|,Tsimane,0.647702109122591,0.0164765689402712,0.615366791138616,0.680037427106565,common language effect size
Spectral centroid,Tsimane,0.255811715277121,0.0073343652957717,0.241432779363358,0.270190651190884,common language effect size
f0,Tsimane,0.811327105657654,0.0303102819886425,0.751348687979682,0.871305523335625,common language effect size
-|Δf0|,Tsimane,0.411040475265116,0.0276221760883683,0.356453295794391,0.46562765473584,common language effect size
Spectral centroid,Tsimane,0.370604092241225,0.0135372498951438,0.344027925767978,0.397180258714471,common language effect size
f0,Tsimane,0.464887567930398,0.0174692904378513,0.430607364494277,0.499167771366519,common language effect size
-|Δf0|,Tsimane,0.653867998812428,0.017224005966091,0.620051830006335,0.687684167618522,common language effect size
Spectral centroid,Tsimane,0.327530349563102,0.007037581089828,0.31373400342884,0.341326695697364,common language effect size
f0,Finnish & Swedish,0.72562695250539,0.0114714731203977,0.703123302168263,0.748130602842518,common language effect size
-|Δf0|,Finnish & Swedish,0.658969113000213,0.00996295684427088,0.639433428952468,0.678504797047959,common language effect size
Spectral centroid,Finnish & Swedish,0.477274597124015,0.0054827511571745,0.466527420730234,0.488021773517796,common language effect size
f0,Finnish & Swedish,0.786153515100883,0.0105864379819135,0.765387620198184,0.806919410003583,common language effect size
-|Δf0|,Finnish & Swedish,0.57230070124807,0.0139641020374132,0.544906021246144,0.599695381249996,common language effect size
Spectral centroid,Finnish & Swedish,0.355570495134116,0.00659075903675421,0.342650630316156,0.368490359952076,common language effect size
f0,Finnish & Swedish,0.695397784034148,0.0147924196178127,0.666376157120623,0.724419410947672,common language effect size
-|Δf0|,Finnish & Swedish,0.616188357097448,0.0153967397750378,0.585983269766381,0.646393444428515,common language effect size
Spectral centroid,Finnish & Swedish,0.351007574793708,0.00831495628014911,0.334705117998166,0.367310031589249,common language effect size
f0,Finnish & Swedish,0.666146431429864,0.0165949908672133,0.63358130572725,0.698711557132477,common language effect size
-|Δf0|,Finnish & Swedish,0.577134008421199,0.017424374347741,0.54294359319155,0.611324423650848,common language effect size
Spectral centroid,Finnish & Swedish,0.2990960253775,0.00898133514098578,0.281485027361426,0.316707023393574,common language effect size
f0,English,0.858668349685196,0.00887918329677826,0.841249013018232,0.87608768635216,common language effect size
-|Δf0|,English,0.57462468602138,0.0121778746754305,0.550743180898263,0.598506191144497,common language effect size
Spectral centroid,English,0.44271077643028,0.00673482587406867,0.429508556680596,0.455912996179964,common language effect size
f0,Finnish & Swedish,0.862252353645247,0.00943305164007834,0.843748156267238,0.880756551023256,common language effect size
-|Δf0|,Finnish & Swedish,0.548553870339604,0.0148683665177348,0.519388820817647,0.57771891986156,common language effect size
Spectral centroid,Finnish & Swedish,0.502330987766173,0.00871416354166302,0.485246068673485,0.519415906858862,common language effect size
f0,Finnish & Swedish,0.701464991245762,0.0139992787718723,0.673984228754628,0.728945753736896,common language effect size
-|Δf0|,Finnish & Swedish,0.550556864288356,0.0164507331248143,0.518254019037272,0.58285970953944,common language effect size
Spectral centroid,Finnish & Swedish,0.281765645316676,0.00674290475378208,0.268546954009646,0.294984336623706,common language effect size
f0,Finnish & Swedish,0.571692004728358,0.0141914484893471,0.543857875509583,0.599526133947133,common language effect size
-|Δf0|,Finnish & Swedish,0.599496949360983,0.0134980136692504,0.573022877218456,0.625971021503509,common language effect size
Spectral centroid,Finnish & Swedish,0.434511836143158,0.00676115189053241,0.421257810064447,0.447765862221869,common language effect size
f0,English,0.891813953488372,0.00955288803877045,0.873069670761257,0.910558236215487,common language effect size
-|Δf0|,English,0.539781395348837,0.020659007197369,0.499169659791209,0.580393130906465,common language effect size
Spectral centroid,English,0.646465839805608,0.0097028556531343,0.627433125972588,0.665498553638628,common language effect size
f0,English,0.903427784581177,0.00848069781498917,0.886788062823162,0.920067506339192,common language effect size
-|Δf0|,English,0.60801979695145,0.0169777648973545,0.574684818894105,0.641354775008795,common language effect size
Spectral centroid,English,0.540913145382709,0.00988771664436372,0.521523421523208,0.560302869242211,common language effect size
f0,English,0.78845497451832,0.0141775445985906,0.760634612706857,0.816275336329782,common language effect size
-|Δf0|,English,0.659820549337162,0.0176604772124794,0.625148421208393,0.694492677465932,common language effect size
Spectral centroid,English,0.492472271883576,0.0104916967039471,0.471896601366407,0.513047942400745,common language effect size
f0,English,0.553248317001261,0.012122561849963,0.529473043426619,0.577023590575902,common language effect size
-|Δf0|,English,0.664840823511468,0.0109847575053624,0.64330021475353,0.686381432269406,common language effect size
Spectral centroid,English,0.355959277539657,0.00608152964473066,0.344037907433883,0.367880647645432,common language effect size
f0,English,0.961817363207797,0.00428907609181936,0.953405234238009,0.970229492177585,common language effect size
-|Δf0|,English,0.668422056252979,0.0131108621460758,0.642697474496624,0.694146638009335,common language effect size
Spectral centroid,English,0.529912375354791,0.00793703427113066,0.51435099189079,0.545473758818792,common language effect size
f0,English,0.622077442642676,0.0301427798058647,0.562598815534581,0.68155606975077,common language effect size
-|Δf0|,English,0.516434685115809,0.0192564033016435,0.478549570227314,0.554319800004303,common language effect size
Spectral centroid,English,0.532808597639859,0.0164241850167943,0.500545273760766,0.565071921518952,common language effect size
f0,English,0.644406392694064,0.0259657162718405,0.593380516830022,0.695432268558106,common language effect size
-|Δf0|,English,0.510797963919455,0.0269355957692014,0.457865504709582,0.563730423129328,common language effect size
Spectral centroid,English,0.505908898603864,0.0142979276879005,0.477864188094055,0.533953609113673,common language effect size
f0,English,0.693841289383849,0.013618111612058,0.667125119584407,0.720557459183292,common language effect size
-|Δf0|,English,0.693692055142052,0.0148266984100629,0.664591938016146,0.722792172267959,common language effect size
Spectral centroid,English,0.402838054753105,0.0091130047301425,0.384967569697596,0.420708539808614,common language effect size
f0,English,0.913104668607481,0.00877383285068047,0.895882050461284,0.930327286753677,common language effect size
-|Δf0|,English,0.604677246117653,0.0137700289110036,0.577668137525895,0.63168635470941,common language effect size
Spectral centroid,English,0.366926334606784,0.00756917273675131,0.352087681263955,0.381764987949613,common language effect size
f0,English,0.770403972520908,0.0130762643017989,0.744748649603701,0.796059295438115,common language effect size
-|Δf0|,English,0.529779546916644,0.0169340443398464,0.496550616425251,0.563008477408036,common language effect size
Spectral centroid,English,0.415433623228908,0.00931241138573587,0.397173828148177,0.433693418309639,common language effect size
f0,English,0.66654632925357,0.0140433396740838,0.638992637148596,0.694100021358544,common language effect size
-|Δf0|,English,0.642502914116814,0.0134629031816119,0.616090851883463,0.668914976350166,common language effect size
Spectral centroid,English,0.444674072873716,0.00779785746569559,0.429385959738229,0.459962186009204,common language effect size
f0,English,0.743028931883024,0.0139503992606771,0.715657849789033,0.770400013977015,common language effect size
-|Δf0|,English,0.557757890513552,0.0165875473050303,0.525212148528644,0.590303632498461,common language effect size
Spectral centroid,English,0.45041075657866,0.00873422189941669,0.433287033445769,0.467534479711551,common language effect size
f0,English,0.830257247248899,0.0108588392160389,0.808946929823689,0.851567564674109,common language effect size
-|Δf0|,English,0.67204221104984,0.0126710015158177,0.647190325914807,0.696894096184874,common language effect size
Spectral centroid,English,0.503433480636462,0.00821931173967856,0.487319201646851,0.519547759626074,common language effect size
f0,English,0.91282872642728,0.00775793292508177,0.897603742657684,0.928053710196875,common language effect size
-|Δf0|,English,0.68386463446138,0.0148941381204373,0.654630548119824,0.713098720802936,common language effect size
Spectral centroid,English,0.377856002101269,0.0100785728577903,0.358089289795048,0.39762271440749,common language effect size
f0,English,0.881226226702168,0.00823319887086235,0.865076899075989,0.897375554328347,common language effect size
-|Δf0|,English,0.560907189045264,0.0143757360295319,0.532709588164895,0.589104789925633,common language effect size
Spectral centroid,English,0.671225530138419,0.00812225466988374,0.655301778006333,0.687149282270505,common language effect size
f0,English,0.547086900028076,0.0147203615471225,0.518211469893972,0.575962330162181,common language effect size
-|Δf0|,English,0.619632001984943,0.0145888493905589,0.591008419055247,0.648255584914639,common language effect size
Spectral centroid,English,0.415805496505102,0.00741635990679477,0.401266623957363,0.430344369052841,common language effect size
f0,English,0.699275825516297,0.0190863808123044,0.661772612181414,0.73677903885118,common language effect size
-|Δf0|,English,0.724320969898418,0.0143719698196848,0.696116085066438,0.752525854730399,common language effect size
Spectral centroid,English,0.377858669608559,0.00771292084216358,0.362737895112542,0.392979444104577,common language effect size
f0,English,0.661903984867759,0.0165778744731685,0.629365197193122,0.694442772542396,common language effect size
-|Δf0|,English,0.317174293839873,0.0161695968985973,0.285446892429863,0.348901695249882,common language effect size
Spectral centroid,English,0.393061181168626,0.00913976446045084,0.375141066235364,0.410981296101888,common language effect size
f0,Bislama,0.658032443746729,0.0158093429078738,0.627013298499661,0.689051588993798,common language effect size
-|Δf0|,Bislama,0.566803787041882,0.0163046211908252,0.53481137162463,0.598796202459135,common language effect size
Spectral centroid,Bislama,0.569613777897999,0.00741411246613602,0.55507927071616,0.584148285079839,common language effect size
f0,Bislama,0.921224054993022,0.0076964423373319,0.906117477665393,0.936330632320651,common language effect size
-|Δf0|,Bislama,0.525030065029545,0.0155469344602431,0.494519854252452,0.555540275806638,common language effect size
Spectral centroid,Bislama,0.572284279547604,0.00931927802194087,0.554010172370268,0.59055838672494,common language effect size
f0,Bislama,0.588082246516838,0.0144736532223603,0.559680752657631,0.616483740376044,common language effect size
-|Δf0|,Bislama,0.536846518147816,0.0146957005703043,0.508007898205313,0.565685138090318,common language effect size
Spectral centroid,Bislama,0.602011611393104,0.00826404148448532,0.585808170085477,0.618215052700731,common language effect size
f0,Bislama,0.921031483578709,0.00649407157719165,0.908295719357055,0.933767247800363,common language effect size
-|Δf0|,Bislama,0.723639411098528,0.0109880228669139,0.7020903738808,0.745188448316256,common language effect size
Spectral centroid,Bislama,0.569395057218653,0.00730058197269953,0.555083046323815,0.58370706811349,common language effect size
f0,Bislama,0.90894756156935,0.00652396788438229,0.896150651381545,0.921744471757155,common language effect size
-|Δf0|,Bislama,0.570319633790828,0.0115638759546858,0.547643115654215,0.592996151927441,common language effect size
Spectral centroid,Bislama,0.528171183269432,0.00691610026947156,0.514613144294185,0.541729222244679,common language effect size
f0,Bislama,0.987969699349578,0.00313638366704457,0.981812673856493,0.994126724842664,common language effect size
-|Δf0|,Bislama,0.633145696681391,0.0126415617842162,0.608349337007252,0.65794205635553,common language effect size
Spectral centroid,Bislama,0.41346164268996,0.0077586463326422,0.398250458766101,0.42867282661382,common language effect size
f0,Bislama,0.749237501868478,0.0158465004101644,0.718132421382534,0.780342582354422,common language effect size
-|Δf0|,Bislama,0.583257799107583,0.0170636460413378,0.549774821644816,0.61674077657035,common language effect size
Spectral centroid,Bislama,0.451231487403125,0.00864174481327425,0.434288152020406,0.468174822785844,common language effect size
f0,Bislama,0.505988815131059,0.0149591785211301,0.476636927650973,0.535340702611145,common language effect size
-|Δf0|,Bislama,0.677554172023584,0.0141724843885172,0.649739530126427,0.705368813920742,common language effect size
Spectral centroid,Bislama,0.444789945595356,0.00962173549800691,0.42592131715354,0.463658574037172,common language effect size
f0,Bislama,0.573738549914609,0.0204121779696437,0.53358942233791,0.613887677491309,common language effect size
-|Δf0|,Bislama,0.653119080888061,0.0171517368728886,0.619393471080025,0.686844690696096,common language effect size
Spectral centroid,Bislama,0.54904729531729,0.00960916097906014,0.530200807526419,0.567893783108162,common language effect size
f0,Bislama,0.938232364221675,0.00860205217232286,0.921340441111553,0.955124287331798,common language effect size
-|Δf0|,Bislama,0.59481342949353,0.0136477571349334,0.568041711295008,0.621585147692053,common language effect size
Spectral centroid,Bislama,0.40665020854258,0.00730599292309845,0.392327277786683,0.420973139298477,common language effect size
f0,Bislama,0.630568502161248,0.0172290803975721,0.596727031239744,0.664409973082752,common language effect size
-|Δf0|,Bislama,0.619610975380568,0.0165479653727624,0.587113952268544,0.652107998492591,common language effect size
Spectral centroid,Bislama,0.443034611204533,0.00924073310020227,0.424914373439138,0.461154848969929,common language effect size
f0,Bislama,0.312913413329646,0.0143451724345917,0.284771933003056,0.341054893656237,common language effect size
-|Δf0|,Bislama,0.593049683580381,0.0156620121681812,0.562319335068837,0.623780032091925,common language effect size
Spectral centroid,Bislama,0.363791296661098,0.00923744146112788,0.345677298662257,0.381905294659939,common language effect size
f0,Bislama,0.789511073896854,0.0131411769284956,0.763732396296805,0.815289751496904,common language effect size
-|Δf0|,Bislama,0.477745892925134,0.0146415171121748,0.449026081148107,0.506465704702161,common language effect size
Spectral centroid,Bislama,0.349830466667433,0.00706891008972789,0.335972832721812,0.363688100613054,common language effect size
