feature,name,lang,sex,type,mean,std,groupid
-|Δf0|,Pitch stability,Persian,M,song,-1171.89698158645,1474.55011636081,47
-|Δf0|,Pitch stability,Kannada,F,desc,-1715.0036026496,1630.95088030216,48
-|Δf0|,Pitch stability,Kannada,F,recit,-1698.20425942452,1771.78845725818,48
-|Δf0|,Pitch stability,Kannada,F,song,-824.45992804509,959.265712444371,48
-|Δf0|,Pitch stability,Japanese,M,desc,-2264.88731725723,2243.3029991199,49
-|Δf0|,Pitch stability,Japanese,M,recit,-2195.55159332409,1762.55053361208,49
-|Δf0|,Pitch stability,Japanese,M,song,-1314.37003273736,1688.32470061594,49
-|Δf0|,Pitch stability,Burmese,F,song,-758.658555047353,915.923538878822,65
-|Δf0|,Pitch stability,Burmese,F,desc,-1449.60636600482,1707.51290208142,65
-|Δf0|,Pitch stability,Burmese,F,recit,-1249.39859534384,1483.809671371,65
-|Δf0|,Pitch stability,Gaeilge,M,song,-792.043621281123,1143.6266709131,67
-|Δf0|,Pitch stability,Gaeilge,M,desc,-1426.04703322002,1416.68806704917,67
-|Δf0|,Pitch stability,Gaeilge,M,inst,-207.318203341985,634.007174333235,67
-|Δf0|,Pitch stability,Gaeilge,M,recit,-1046.21073636919,1059.68270654752,67
-|Δf0|,Pitch stability,English,M,desc,-2034.76847140594,1980.68149997164,50
-|Δf0|,Pitch stability,English,M,inst,-90.378090818421,258.602696387719,50
-|Δf0|,Pitch stability,English,M,recit,-1176.78348252521,1200.72671711239,50
-|Δf0|,Pitch stability,English,M,song,-1272.8824257543,1776.32368526754,50
-|Δf0|,Pitch stability,Georgian,F,desc,-1948.29943054697,2182.3299170101,51
-|Δf0|,Pitch stability,Georgian,F,inst,-78.8374037542978,193.191988461709,51
-|Δf0|,Pitch stability,Georgian,F,recit,-1128.71197082162,1168.23008704608,51
-|Δf0|,Pitch stability,Georgian,F,song,-687.26793238589,1255.36890717118,51
-|Δf0|,Pitch stability,Puri,M,desc,-1815.23187073036,1592.48491199609,52
-|Δf0|,Pitch stability,Puri,M,inst,-173.197250475468,174.179215864478,52
-|Δf0|,Pitch stability,Puri,M,recit,-1658.64639954137,1344.123923366,52
-|Δf0|,Pitch stability,Puri,M,song,-452.924064454596,624.328752354841,52
-|Δf0|,Pitch stability,Norwegian,F,desc,-2269.84514995481,2373.92751500549,53
-|Δf0|,Pitch stability,Norwegian,F,recit,-2695.86157829267,2889.25186319739,53
-|Δf0|,Pitch stability,Norwegian,F,song,-856.127463134767,1293.90261564825,53
-|Δf0|,Pitch stability,Kuikuro,M,desc,-1479.3958137913,1472.66508235781,54
-|Δf0|,Pitch stability,Kuikuro,M,recit,-1142.12281921468,1183.23633119416,54
-|Δf0|,Pitch stability,Kuikuro,M,song,-707.360609817589,1000.24669870655,54
-|Δf0|,Pitch stability,Ainu,F,desc,-2146.38269188052,1691.24011151603,55
-|Δf0|,Pitch stability,Ainu,F,recit,-1481.33955483382,1535.35717817089,55
-|Δf0|,Pitch stability,Ainu,F,song,-1296.08922887168,2455.43064671738,55
-|Δf0|,Pitch stability,Slovenian,F,desc,-1621.27517433611,1580.797632164,56
-|Δf0|,Pitch stability,Slovenian,F,recit,-1599.68335177101,1587.25228337325,56
-|Δf0|,Pitch stability,Slovenian,F,song,-1103.67103273754,1338.00161075395,56
-|Δf0|,Pitch stability,Portuguese,F,desc,-922.324609224127,1097.55098565314,57
-|Δf0|,Pitch stability,Portuguese,F,recit,-1202.88675499168,1233.88224357052,57
-|Δf0|,Pitch stability,Portuguese,F,song,-1001.20087440023,1303.26148363293,57
-|Δf0|,Pitch stability,Polish,M,desc,-942.096151992621,1101.55725062154,58
-|Δf0|,Pitch stability,Polish,M,inst,-96.0562337382063,145.414533383288,58
-|Δf0|,Pitch stability,Polish,M,recit,-1999.51776741742,2332.37074211383,58
-|Δf0|,Pitch stability,Polish,M,song,-583.890455881293,757.421666740623,58
-|Δf0|,Pitch stability,DutchFlemish,M,desc,-1454.28016149107,1575.69518823863,59
-|Δf0|,Pitch stability,DutchFlemish,M,inst,-155.175924639867,514.722783745912,59
-|Δf0|,Pitch stability,DutchFlemish,M,recit,-1675.6160076411,1744.93793587038,59
-|Δf0|,Pitch stability,DutchFlemish,M,song,-1319.01015669186,1725.9371490055,59
-|Δf0|,Pitch stability,Japanese,M,desc,-1373.53900039494,1817.36251964518,60
-|Δf0|,Pitch stability,Japanese,M,inst,-81.5557154158264,379.316743000833,60
-|Δf0|,Pitch stability,Japanese,M,recit,-1279.83614208238,1225.48586167674,60
-|Δf0|,Pitch stability,Japanese,M,song,-1347.81062840687,1758.73280210218,60
f0 ratio,Pitch interval size,English,M,desc,239.006807682956,225.298928152467,1
f0 ratio,Pitch interval size,English,M,recit,295.847447418508,232.944093652617,1
f0 ratio,Pitch interval size,English,M,song,158.597544461497,132.909541856993,1
f0 ratio,Pitch interval size,Macedonian,M,desc,236.498064124998,229.118902789925,2
f0 ratio,Pitch interval size,Macedonian,M,inst,112.036650310984,105.25294628494,2
f0 ratio,Pitch interval size,Macedonian,M,recit,308.988759168439,268.482335757846,2
f0 ratio,Pitch interval size,Macedonian,M,song,125.806775540405,117.16919480557,2
f0 ratio,Pitch interval size,Italian,M,desc,272.943533211116,231.320878884197,3
f0 ratio,Pitch interval size,Italian,M,inst,237.310618433635,178.517950472913,3
f0 ratio,Pitch interval size,Italian,M,recit,331.133539597784,252.655413041719,3
f0 ratio,Pitch interval size,Italian,M,song,251.797217792929,190.853773749987,3
f0 ratio,Pitch interval size,Guarani,F,recit,257.047348380332,183.007379693628,61
f0 ratio,Pitch interval size,Guarani,F,song,179.420976980671,243.605660542924,61
f0 ratio,Pitch interval size,Guarani,F,desc,129.420190995907,109.311802101079,61
f0 ratio,Pitch interval size,Portuguese,F,desc,225.437828801809,227.082929240368,4
f0 ratio,Pitch interval size,Portuguese,F,recit,215.126357975623,200.892434315613,4
f0 ratio,Pitch interval size,Portuguese,F,song,150.683240014931,145.874754473853,4
f0 ratio,Pitch interval size,English,F,desc,205.885265030077,191.082859308205,5
f0 ratio,Pitch interval size,English,F,inst,245.902138327877,87.9852583624664,5
f0 ratio,Pitch interval size,English,F,recit,222.482880103397,155.363958802933,5
f0 ratio,Pitch interval size,English,F,song,230.31542015733,119.26666242658,5
f0 ratio,Pitch interval size,Ronga,M,desc,107.494333450169,102.095915028436,6
f0 ratio,Pitch interval size,Ronga,M,recit,165.251702356026,164.940442367529,6
f0 ratio,Pitch interval size,Ronga,M,song,119.972688317193,116.400959742015,6
f0 ratio,Pitch interval size,Swedish,M,desc,207.932102429075,164.912598409117,7
f0 ratio,Pitch interval size,Swedish,M,inst,253.927660225881,341.016033292203,7
f0 ratio,Pitch interval size,Swedish,M,recit,378.636094824527,277.776493056672,7
f0 ratio,Pitch interval size,Swedish,M,song,233.748332293517,187.923813772027,7
f0 ratio,Pitch interval size,Hindi,F,desc,146.148148148148,123.690483438243,8
f0 ratio,Pitch interval size,Hindi,F,inst,375.961999191473,360.901052615571,8
f0 ratio,Pitch interval size,Hindi,F,recit,132.701161324324,109.468457455002,8
f0 ratio,Pitch interval size,Hindi,F,song,154.436679044878,132.666972588427,8
f0 ratio,Pitch interval size,Bulgarian,F,desc,218.87443955286,237.166729316214,9
f0 ratio,Pitch interval size,Bulgarian,F,recit,289.759512828763,284.347558497287,9
f0 ratio,Pitch interval size,Bulgarian,F,song,143.025230432125,114.863532089183,9
f0 ratio,Pitch interval size,Greek,M,desc,188.866301156081,188.901921270063,10
f0 ratio,Pitch interval size,Greek,M,recit,219.500666355124,200.069692156195,10
f0 ratio,Pitch interval size,Greek,M,song,196.836243715197,158.425950931085,10
f0 ratio,Pitch interval size,Mandarin,F,desc,242.622220476594,198.400005135325,11
f0 ratio,Pitch interval size,Mandarin,F,recit,330.590508373814,247.617962682446,11
f0 ratio,Pitch interval size,Mandarin,F,song,320.090032247944,217.972274227421,11
f0 ratio,Pitch interval size,German,M,desc,256.976318217696,292.793761209127,12
f0 ratio,Pitch interval size,German,M,inst,253.770462091385,178.030647023046,12
f0 ratio,Pitch interval size,German,M,recit,182.03499166865,137.709481418811,12
f0 ratio,Pitch interval size,German,M,song,282.92753164557,179.089288323699,12
f0 ratio,Pitch interval size,Yoruba,F,desc,269.091845310669,252.10808269776,13
f0 ratio,Pitch interval size,Yoruba,F,inst,272.602912714645,201.304314077046,13
f0 ratio,Pitch interval size,Yoruba,F,recit,295.583934768451,282.638855082909,13
f0 ratio,Pitch interval size,Yoruba,F,song,276.139722097776,211.61806294469,13
f0 ratio,Pitch interval size,Japanese,M,desc,249.644847314065,273.335499252282,14
f0 ratio,Pitch interval size,Japanese,M,recit,188.425464610518,154.258990171562,14
f0 ratio,Pitch interval size,Japanese,M,song,272.180078007982,212.216093189465,14
f0 ratio,Pitch interval size,Japanese,M,inst,279.747805725027,199.94886977127,14
f0 ratio,Pitch interval size,Thai,M,desc,251.87338839269,229.239040433936,15
f0 ratio,Pitch interval size,Thai,M,inst,249.909904399042,232.937401366055,15
f0 ratio,Pitch interval size,Thai,M,recit,348.178730298594,288.819659890778,15
f0 ratio,Pitch interval size,Thai,M,song,231.491629221065,182.602861479335,15
f0 ratio,Pitch interval size,Spanish,M,desc,319.5980603286,262.70089125041,16
f0 ratio,Pitch interval size,Spanish,M,recit,449.158247956306,317.473434446382,16
f0 ratio,Pitch interval size,Spanish,M,song,299.406746376084,163.413800816337,16
f0 ratio,Pitch interval size,Balinese,M,desc,191.404509109975,180.750766248047,17
f0 ratio,Pitch interval size,Balinese,M,inst,300.039774256214,134.717359123255,17
f0 ratio,Pitch interval size,Balinese,M,recit,255.646766169154,178.794626611554,17
f0 ratio,Pitch interval size,Balinese,M,song,222.194285693093,162.503765993885,17
f0 ratio,Pitch interval size,Chilean,M,desc,433.016177957533,359.991917425228,18
f0 ratio,Pitch interval size,Chilean,M,inst,207.902157464656,63.3722312885325,18
f0 ratio,Pitch interval size,Chilean,M,recit,394.031485767797,266.070496315047,18
f0 ratio,Pitch interval size,Chilean,M,song,195.107143526414,95.9889906367076,18
f0 ratio,Pitch interval size,English,M,desc,542.137004061706,374.78962401613,19
f0 ratio,Pitch interval size,English,M,inst,220.682970561012,187.590125101331,19
f0 ratio,Pitch interval size,English,M,recit,198.243898430438,149.506793227319,19
f0 ratio,Pitch interval size,English,M,song,194.848963710555,165.13435063413,19
f0 ratio,Pitch interval size,Spanish,M,recit,144.241783122692,121.474040762401,62
f0 ratio,Pitch interval size,Spanish,M,song,173.40725032687,166.945437712709,62
f0 ratio,Pitch interval size,Spanish,M,desc,146.121530139604,133.8938259543,62
f0 ratio,Pitch interval size,Spanish,M,inst,229.669394493146,188.130880535205,62
f0 ratio,Pitch interval size,Dutch,F,desc,266.359568307449,216.644669549339,63
f0 ratio,Pitch interval size,Dutch,F,recit,310.236161407139,256.998150682272,63
f0 ratio,Pitch interval size,Dutch,F,song,188.859221223791,155.137358751374,63
f0 ratio,Pitch interval size,Wolof,M,desc,194.966130524305,191.960414463277,20
f0 ratio,Pitch interval size,Wolof,M,recit,160.699424672197,147.961458643879,20
f0 ratio,Pitch interval size,Wolof,M,song,136.563502820932,171.76431815385,20
f0 ratio,Pitch interval size,Hebrew,F,desc,195.161847748943,161.841089805306,21
f0 ratio,Pitch interval size,Hebrew,F,recit,232.510007107852,177.981480767096,21
f0 ratio,Pitch interval size,Hebrew,F,song,181.367825432916,202.208087772188,21
f0 ratio,Pitch interval size,Catalan,M,desc,123.97877502517,103.691354610399,22
f0 ratio,Pitch interval size,Catalan,M,inst,251.031636250056,154.912869678374,22
f0 ratio,Pitch interval size,Catalan,M,recit,184.185054027059,175.859484486293,22
f0 ratio,Pitch interval size,Catalan,M,song,283.250800209407,226.393686648348,22
f0 ratio,Pitch interval size,Portuguese,M,desc,134.341538569278,120.355088641197,23
f0 ratio,Pitch interval size,Portuguese,M,inst,311.44570202225,304.102074285194,23
f0 ratio,Pitch interval size,Portuguese,M,recit,196.430049884595,146.323660142769,23
f0 ratio,Pitch interval size,Portuguese,M,song,263.499946781945,283.702885853836,23
f0 ratio,Pitch interval size,Amamidialect,F,desc,107.256530048843,95.1177382309184,24
f0 ratio,Pitch interval size,Amamidialect,F,inst,239.670424408987,209.861799578876,24
f0 ratio,Pitch interval size,Amamidialect,F,recit,81.4953755726512,73.7374783628553,24
f0 ratio,Pitch interval size,Amamidialect,F,song,202.265626519222,164.552297954772,24
f0 ratio,Pitch interval size,Swahili,M,desc,198.828772210478,178.031195265187,25
f0 ratio,Pitch interval size,Swahili,M,recit,204.044754857346,175.231224076153,25
f0 ratio,Pitch interval size,Swahili,M,song,267.896652291358,156.301817105968,25
f0 ratio,Pitch interval size,Dutch,M,desc,201.853341360626,184.404586985788,26
f0 ratio,Pitch interval size,Dutch,M,inst,289.176909811639,162.732602071602,26
f0 ratio,Pitch interval size,Dutch,M,recit,228.229279093832,171.068578131476,26
f0 ratio,Pitch interval size,Dutch,M,song,310.466184864288,208.099227246456,26
f0 ratio,Pitch interval size,Spanish,M,desc,188.348513710362,146.414066456753,27
f0 ratio,Pitch interval size,Spanish,M,inst,176.628876756882,130.968340049658,27
f0 ratio,Pitch interval size,Spanish,M,recit,223.796864242348,180.415983481203,27
f0 ratio,Pitch interval size,Spanish,M,song,227.518416959974,190.242289956265,27
f0 ratio,Pitch interval size,Punjabi,F,desc,235.837714654848,180.42038849798,28
f0 ratio,Pitch interval size,Punjabi,F,inst,272.866826528478,131.222092166806,28
f0 ratio,Pitch interval size,Punjabi,F,recit,138.485774417336,130.001968109055,28
f0 ratio,Pitch interval size,Punjabi,F,song,148.289075126567,116.537099860189,28
f0 ratio,Pitch interval size,HainanHua,F,desc,163.086095901395,183.563596780067,29
f0 ratio,Pitch interval size,HainanHua,F,recit,272.686117335185,252.9007651223,29
f0 ratio,Pitch interval size,HainanHua,F,song,332.665653543494,214.25238443974,29
f0 ratio,Pitch interval size,HainanHua,F,inst,383.538503269785,260.068441341594,29
f0 ratio,Pitch interval size,Williche,F,desc,355.858553073376,294.920762269257,30
f0 ratio,Pitch interval size,Williche,F,recit,162.527582748245,132.367041239328,30
f0 ratio,Pitch interval size,Williche,F,song,356.313673333674,192.697625630238,30
f0 ratio,Pitch interval size,Euskara,F,desc,118.271119302396,112.236197923593,31
f0 ratio,Pitch interval size,Euskara,F,inst,205.144845934909,85.0114580637963,31
f0 ratio,Pitch interval size,Euskara,F,recit,181.569385711106,193.940519782722,31
f0 ratio,Pitch interval size,Euskara,F,song,211.975070631282,113.207233353677,31
f0 ratio,Pitch interval size,Danish,M,desc,196.286363459821,176.35000703639,32
f0 ratio,Pitch interval size,Danish,M,inst,166.56228766259,153.28903419954,32
f0 ratio,Pitch interval size,Danish,M,recit,223.759064446941,210.319913378622,32
f0 ratio,Pitch interval size,Danish,M,song,172.957140975058,165.037892677296,32
f0 ratio,Pitch interval size,Hebrew,M,desc,122.909802995414,112.522060259371,33
f0 ratio,Pitch interval size,Hebrew,M,inst,231.081363046353,208.251817340369,33
f0 ratio,Pitch interval size,Hebrew,M,recit,142.763067479042,139.425273873693,33
f0 ratio,Pitch interval size,Hebrew,M,song,310.790448445862,235.179673368612,33
f0 ratio,Pitch interval size,IsiXhosa,F,desc,149.764933830518,133.077921732274,34
f0 ratio,Pitch interval size,IsiXhosa,F,inst,168.349869250885,187.473322667251,34
f0 ratio,Pitch interval size,IsiXhosa,F,recit,264.388803109565,227.407001499489,34
f0 ratio,Pitch interval size,IsiXhosa,F,song,157.59099372744,165.873042973457,34
f0 ratio,Pitch interval size,Turkish,F,desc,251.532753040955,233.517433136397,35
f0 ratio,Pitch interval size,Turkish,F,recit,178.934482395109,166.110934170904,35
f0 ratio,Pitch interval size,Turkish,F,song,155.922593320236,146.522159037457,35
f0 ratio,Pitch interval size,Ukrainian,F,desc,166.331375710118,178.981354152314,36
f0 ratio,Pitch interval size,Ukrainian,F,inst,143.597574292951,123.054438077672,36
f0 ratio,Pitch interval size,Ukrainian,F,recit,172.503936152886,158.175356522289,36
f0 ratio,Pitch interval size,Ukrainian,F,song,135.015245007689,109.243405826931,36
f0 ratio,Pitch interval size,Marathi,M,desc,255.888058848191,202.216100010779,37
f0 ratio,Pitch interval size,Marathi,M,inst,31.590768628985,45.022527044691,37
f0 ratio,Pitch interval size,Marathi,M,recit,298.012917467195,225.294866340532,37
f0 ratio,Pitch interval size,Marathi,M,song,81.433812554011,77.8143206904199,37
f0 ratio,Pitch interval size,English,M,desc,207.434213954458,177.852880261728,38
f0 ratio,Pitch interval size,English,M,recit,116.699904410249,121.958026230837,38
f0 ratio,Pitch interval size,English,M,song,235.959559641824,182.669178307591,38
f0 ratio,Pitch interval size,English,M,inst,206.627168966964,140.480861844014,38
f0 ratio,Pitch interval size,French,F,desc,282.369994330774,245.174103126712,39
f0 ratio,Pitch interval size,French,F,inst,187.427291232832,146.970894425376,39
f0 ratio,Pitch interval size,French,F,recit,290.130053370959,204.843930355419,39
f0 ratio,Pitch interval size,French,F,song,194.723514485092,142.651798637737,39
f0 ratio,Pitch interval size,English,M,desc,246.769973043045,228.029873186388,40
f0 ratio,Pitch interval size,English,M,inst,278.483633412747,267.029198631642,40
f0 ratio,Pitch interval size,English,M,recit,267.754321406091,199.300792713832,40
f0 ratio,Pitch interval size,English,M,song,203.569964467612,170.305227537739,40
f0 ratio,Pitch interval size,Azerbaijani,F,desc,292.781055115456,299.914084694002,41
f0 ratio,Pitch interval size,Azerbaijani,F,inst,143.725837943157,212.020290900442,41
f0 ratio,Pitch interval size,Azerbaijani,F,recit,238.704685961103,177.824423457866,41
f0 ratio,Pitch interval size,Azerbaijani,F,song,169.661299948598,135.403747730134,41
f0 ratio,Pitch interval size,Russian,F,desc,332.026048500753,311.143678746873,42
f0 ratio,Pitch interval size,Russian,F,recit,378.708740549511,292.6459134802,42
f0 ratio,Pitch interval size,Russian,F,song,208.682211327213,154.580246587218,42
f0 ratio,Pitch interval size,Cantonese,F,song,376.935052475005,273.58735199838,64
f0 ratio,Pitch interval size,Cantonese,F,desc,303.545706371191,216.031223498612,64
f0 ratio,Pitch interval size,Cantonese,F,inst,398.255624743569,249.619915269857,64
f0 ratio,Pitch interval size,Cantonese,F,recit,274.436134387971,196.414102383255,64
f0 ratio,Pitch interval size,Rikbaktsa,M,song,126.372960727162,104.541272399739,66
f0 ratio,Pitch interval size,Rikbaktsa,M,desc,66.8186943080563,73.5083550132334,66
f0 ratio,Pitch interval size,Rikbaktsa,M,recit,193.080274320972,160.428590888937,66
f0 ratio,Pitch interval size,Urdu,M,desc,140.148284081082,133.560203948881,43
f0 ratio,Pitch interval size,Urdu,M,inst,176.854822413593,152.58156253276,43
f0 ratio,Pitch interval size,Urdu,M,recit,79.8345295654525,71.4682154240756,43
f0 ratio,Pitch interval size,Urdu,M,song,248.305386580566,190.509587100332,43
f0 ratio,Pitch interval size,Lithuanian,M,desc,216.151952898784,194.825192168059,44
f0 ratio,Pitch interval size,Lithuanian,M,inst,275.242726707273,180.610468080877,44
f0 ratio,Pitch interval size,Lithuanian,M,recit,351.601678091171,285.316793805148,44
f0 ratio,Pitch interval size,Lithuanian,M,song,259.873245416308,172.081560060151,44
f0 ratio,Pitch interval size,Korean,M,desc,227.845237886159,191.51848661355,45
f0 ratio,Pitch interval size,Korean,M,inst,154.723675408243,113.474982535739,45
f0 ratio,Pitch interval size,Korean,M,recit,224.806667461223,208.228458551113,45
f0 ratio,Pitch interval size,Korean,M,song,157.322778235484,118.546811231285,45
f0 ratio,Pitch interval size,Farsi,F,desc,153.411700732495,139.691187262695,46
f0 ratio,Pitch interval size,Farsi,F,inst,211.898952574373,135.107136139634,46
f0 ratio,Pitch interval size,Farsi,F,recit,69.3261115542283,70.6732362252171,46
f0 ratio,Pitch interval size,Farsi,F,song,182.823425645923,168.187900381133,46
f0 ratio,Pitch interval size,Persian,M,desc,127.120868954957,107.729697221198,47
f0 ratio,Pitch interval size,Persian,M,recit,164.5202545833,129.454583897688,47
f0 ratio,Pitch interval size,Persian,M,song,130.857627559465,132.710737544472,47
f0 ratio,Pitch interval size,Kannada,F,desc,179.193375249195,163.063813768388,48
f0 ratio,Pitch interval size,Kannada,F,recit,225.100349502224,157.441239677407,48
f0 ratio,Pitch interval size,Kannada,F,song,122.986524248672,127.680537808172,48
f0 ratio,Pitch interval size,Japanese,M,desc,265.759955363601,244.010467476496,49
f0 ratio,Pitch interval size,Japanese,M,recit,212.27607824926,176.275240897082,49
f0 ratio,Pitch interval size,Japanese,M,song,274.220935777282,213.993070852049,49
f0 ratio,Pitch interval size,Burmese,F,song,141.2093365671,114.07302108676,65
f0 ratio,Pitch interval size,Burmese,F,desc,195.098649466969,202.744093629621,65
f0 ratio,Pitch interval size,Burmese,F,recit,188.955357852996,195.363963505492,65
f0 ratio,Pitch interval size,Gaeilge,M,song,177.741061733115,148.629477436451,67
f0 ratio,Pitch interval size,Gaeilge,M,desc,139.262938600721,129.487217009649,67
f0 ratio,Pitch interval size,Gaeilge,M,inst,140.084660329458,133.279880377412,67
f0 ratio,Pitch interval size,Gaeilge,M,recit,137.726714870839,122.807651172454,67
f0 ratio,Pitch interval size,English,M,desc,173.48273048681,162.854267300532,50
f0 ratio,Pitch interval size,English,M,inst,190.102542681201,230.393803361236,50
f0 ratio,Pitch interval size,English,M,recit,123.438627007596,115.941550642958,50
f0 ratio,Pitch interval size,English,M,song,222.539225841102,213.148679679969,50
f0 ratio,Pitch interval size,Georgian,F,desc,324.494024571465,268.806344306127,51
f0 ratio,Pitch interval size,Georgian,F,inst,119.118608219516,92.6958243016398,51
f0 ratio,Pitch interval size,Georgian,F,recit,182.730708931985,170.115645804006,51
f0 ratio,Pitch interval size,Georgian,F,song,182.314479290406,148.597594070125,51
f0 ratio,Pitch interval size,Puri,M,desc,202.44479766872,161.059402659963,52
f0 ratio,Pitch interval size,Puri,M,inst,211.40902585912,206.312460617206,52
f0 ratio,Pitch interval size,Puri,M,recit,220.859970756945,172.569355001005,52
f0 ratio,Pitch interval size,Puri,M,song,199.199204062492,198.773176405789,52
f0 ratio,Pitch interval size,Norwegian,F,desc,236.266372100363,218.227983587775,53
f0 ratio,Pitch interval size,Norwegian,F,recit,258.972553719146,236.374661547136,53
f0 ratio,Pitch interval size,Norwegian,F,song,304.887346931332,219.402586850209,53
f0 ratio,Pitch interval size,Kuikuro,M,desc,114.561052473613,92.1249286998601,54
f0 ratio,Pitch interval size,Kuikuro,M,recit,96.5851134846463,77.997596456084,54
f0 ratio,Pitch interval size,Kuikuro,M,song,64.7296379627736,85.3964984218659,54
f0 ratio,Pitch interval size,Ainu,F,desc,215.924425935124,183.960159564478,55
f0 ratio,Pitch interval size,Ainu,F,recit,350.780734342882,257.466428095323,55
f0 ratio,Pitch interval size,Ainu,F,song,282.941563791566,238.250163229298,55
f0 ratio,Pitch interval size,Slovenian,F,desc,157.122835279903,145.554040095305,56
f0 ratio,Pitch interval size,Slovenian,F,recit,222.031189940146,177.398141371295,56
f0 ratio,Pitch interval size,Slovenian,F,song,250.032112029939,204.833419046109,56
f0 ratio,Pitch interval size,Portuguese,F,desc,106.36408861767,98.1483199870897,57
f0 ratio,Pitch interval size,Portuguese,F,recit,182.935995825538,148.183334436884,57
f0 ratio,Pitch interval size,Portuguese,F,song,272.627102354637,190.803188310385,57
f0 ratio,Pitch interval size,Polish,M,desc,156.430443428903,149.43319344047,58
f0 ratio,Pitch interval size,Polish,M,inst,281.802394284611,217.95194401484,58
f0 ratio,Pitch interval size,Polish,M,recit,385.254668049792,313.364137021812,58
f0 ratio,Pitch interval size,Polish,M,song,186.238834930601,139.290588261579,58
f0 ratio,Pitch interval size,DutchFlemish,M,desc,189.269982803643,177.713500713397,59
f0 ratio,Pitch interval size,DutchFlemish,M,inst,156.059527421539,133.856785936619,59
f0 ratio,Pitch interval size,DutchFlemish,M,recit,204.228891964741,177.251641290485,59
f0 ratio,Pitch interval size,DutchFlemish,M,song,217.406540578152,181.736261356474,59
f0 ratio,Pitch interval size,Japanese,M,desc,158.134878973462,167.713756316078,60
f0 ratio,Pitch interval size,Japanese,M,inst,270.903457886379,189.018304170352,60
f0 ratio,Pitch interval size,Japanese,M,recit,142.466884915638,119.780568147481,60
f0 ratio,Pitch interval size,Japanese,M,song,339.11772129932,234.266205926452,60
Spectral centroid,Timbral brightness,English,M,desc,1029.90758512448,1499.99460810891,1
Spectral centroid,Timbral brightness,English,M,inst,473.241350387771,198.817869646739,1
Spectral centroid,Timbral brightness,English,M,recit,1387.02042036258,1750.25642389752,1
Spectral centroid,Timbral brightness,English,M,song,983.976478610615,1517.06172192367,1
Spectral centroid,Timbral brightness,Macedonian,M,desc,1557.70984532076,2340.49123037463,2
Spectral centroid,Timbral brightness,Macedonian,M,inst,1336.89515708778,629.765299326835,2
Spectral centroid,Timbral brightness,Macedonian,M,recit,2340.93126841477,2364.13362699292,2
Spectral centroid,Timbral brightness,Macedonian,M,song,979.447231964248,1233.15159823719,2
Spectral centroid,Timbral brightness,Italian,M,desc,899.656731472007,1513.33428765162,3
Spectral centroid,Timbral brightness,Italian,M,inst,476.004641968565,388.567665507812,3
Spectral centroid,Timbral brightness,Italian,M,recit,712.110603621588,1385.23935566261,3
Spectral centroid,Timbral brightness,Italian,M,song,597.794062730507,930.43445024018,3
Spectral centroid,Timbral brightness,Guarani,F,inst,2138.21634030679,890.742290660041,61
Spectral centroid,Timbral brightness,Guarani,F,recit,1378.43581845304,890.540006526396,61
Spectral centroid,Timbral brightness,Guarani,F,song,954.488693053638,678.616995606241,61
Spectral centroid,Timbral brightness,Guarani,F,desc,1389.26600005556,1479.04510651246,61
Spectral centroid,Timbral brightness,Portuguese,F,desc,1078.46446657779,1713.88433937837,4
Spectral centroid,Timbral brightness,Portuguese,F,inst,3065.59313720762,2487.62539286444,4
Spectral centroid,Timbral brightness,Portuguese,F,recit,841.760886629918,1293.42174253237,4
Spectral centroid,Timbral brightness,Portuguese,F,song,1077.12647851125,1453.96262133993,4
Spectral centroid,Timbral brightness,English,F,desc,1209.04484536424,1954.26368502148,5
Spectral centroid,Timbral brightness,English,F,inst,513.714076337771,244.108292701896,5
Spectral centroid,Timbral brightness,English,F,recit,1038.22189057289,1885.33353886413,5
Spectral centroid,Timbral brightness,English,F,song,835.276607818297,1405.47689909441,5
Spectral centroid,Timbral brightness,Ronga,M,desc,963.119241036599,1393.77089673585,6
Spectral centroid,Timbral brightness,Ronga,M,recit,1223.3334352297,1443.18952498259,6
Spectral centroid,Timbral brightness,Ronga,M,song,900.595117879671,1256.89857047009,6
Spectral centroid,Timbral brightness,Ronga,M,inst,960.382394929053,900.149616545965,6
Spectral centroid,Timbral brightness,Swedish,M,desc,711.176381873008,1168.66489966079,7
Spectral centroid,Timbral brightness,Swedish,M,inst,806.335300622861,346.188203271753,7
Spectral centroid,Timbral brightness,Swedish,M,recit,667.986478952509,1155.95387811421,7
Spectral centroid,Timbral brightness,Swedish,M,song,689.251262015502,1286.54812087116,7
Spectral centroid,Timbral brightness,Hindi,F,desc,892.728566179802,1509.20072860459,8
Spectral centroid,Timbral brightness,Hindi,F,inst,359.268069341527,152.052718582077,8
Spectral centroid,Timbral brightness,Hindi,F,recit,806.229572013211,1536.74260028303,8
Spectral centroid,Timbral brightness,Hindi,F,song,786.245206182748,1364.58470144904,8
Spectral centroid,Timbral brightness,Bulgarian,F,desc,2640.28712931083,3121.38221509746,9
Spectral centroid,Timbral brightness,Bulgarian,F,recit,2450.68779782414,2413.44883357428,9
Spectral centroid,Timbral brightness,Bulgarian,F,song,1662.76098891587,1702.37290923868,9
Spectral centroid,Timbral brightness,Bulgarian,F,inst,1405.00360184225,877.468733750914,9
Spectral centroid,Timbral brightness,Greek,M,desc,1412.56364086089,1788.53355092411,10
