feature,name,lang,sex,type,mean,std,groupid
f0 ratio deviation,Interval regularity,Thai,M,desc,147.679244995117,134.15966796875,15
90% f0 quantile length,Pitch range,Thai,M,desc,743.833333333331,123.588295022897,15
Short-term energy,Lousness,Thai,M,desc,0.000659218950379867,0.000875399070878915,15
f0,Pitch height,Thai,M,inst,798.781464530892,347.151420063004,15
IOI rate,Temporal rate,Thai,M,inst,4.27331201391617,3.38947144260749,15
-|Δf0|,Pitch stability,Thai,M,inst,-812.646324365106,1356.03850558857,15
f0 ratio,Pitch interval size,Thai,M,inst,193.873122739238,150.003730692744,15
Spectral centroid,Timbral brightness,Thai,M,inst,726.411402602053,166.351396161256,15
Sign of f0 slope,Pitch declination,Thai,M,inst,0,1.15470053837925,15
Pulse clarity,Pulse clarity,Thai,M,inst,0.181424789027702,0.060222227764263,15
Onset-break interval,Phrase length,Thai,M,inst,3.939138322,1.90974057920127,15
IOI ratio deviation,Rhythmic regularity,Thai,M,inst,0.0715283442732288,0.0532508269491728,15
Spectral flatness,Timbral noiseness,Thai,M,inst,0.000114006668230331,0.00017637017199417,15
f0 ratio deviation,Interval regularity,Thai,M,inst,49.199390411377,53.6076622009277,15
90% f0 quantile length,Pitch range,Thai,M,inst,920,224.202289610669,15
Short-term energy,Lousness,Thai,M,inst,0.00739156337127088,0.00670806533742742,15
f0,Pitch height,Thai,M,recit,-2501.26496616346,359.933461828524,15
IOI rate,Temporal rate,Thai,M,recit,1.64964356865837,0.739521284498872,15
-|Δf0|,Pitch stability,Thai,M,recit,-1826.08665077038,2137.75610876485,15
f0 ratio,Pitch interval size,Thai,M,recit,301.965541212393,258.413527230271,15
Spectral centroid,Timbral brightness,Thai,M,recit,735.447927631533,805.697778403135,15
Sign of f0 slope,Pitch declination,Thai,M,recit,-1,0,15
Pulse clarity,Pulse clarity,Thai,M,recit,0.135602829453906,0.0642688715852746,15
Onset-break interval,Phrase length,Thai,M,recit,3.4333333335,2.15544705333771,15
IOI ratio deviation,Rhythmic regularity,Thai,M,recit,0.0617724493604347,0.0563962790474787,15
Spectral flatness,Timbral noiseness,Thai,M,recit,0.00107850720435683,0.0017375083797497,15
f0 ratio deviation,Interval regularity,Thai,M,recit,282.068054199219,242.462265014648,15
90% f0 quantile length,Pitch range,Thai,M,recit,895.000000000002,450.961934831165,15
Short-term energy,Lousness,Thai,M,recit,0.0020140592216227,0.0040734046939499,15
f0,Pitch height,Thai,M,song,-1702.20450281426,302.10115937518,15
IOI rate,Temporal rate,Thai,M,song,1.521264070187,1.23610497631371,15
-|Δf0|,Pitch stability,Thai,M,song,-611.565457624492,1166.18774154804,15
f0 ratio,Pitch interval size,Thai,M,song,245.731350236241,180.971461136353,15
Spectral centroid,Timbral brightness,Thai,M,song,607.535851226877,665.76042141522,15
Sign of f0 slope,Pitch declination,Thai,M,song,0.333333333333333,1.15470053837925,15
Pulse clarity,Pulse clarity,Thai,M,song,0.144474640374366,0.0363694830328348,15
Onset-break interval,Phrase length,Thai,M,song,3.67262282666667,1.51705061140519,15
IOI ratio deviation,Rhythmic regularity,Thai,M,song,0.0598643838860574,0.0430024929464634,15
Spectral flatness,Timbral noiseness,Thai,M,song,0.00107591085173074,0.00210054091491478,15
f0 ratio deviation,Interval regularity,Thai,M,song,77.6931457519531,87.599494934082,15
90% f0 quantile length,Pitch range,Thai,M,song,803.333333333334,230.289672658876,15
Short-term energy,Lousness,Thai,M,song,0.0180681033063842,0.0192767211901911,15
f0,Pitch height,Spanish,M,desc,-2172.05140409329,379.286961628162,16
IOI rate,Temporal rate,Spanish,M,desc,5.7952480891652,3.06839103741317,16
-|Δf0|,Pitch stability,Spanish,M,desc,-2276.69690161557,2106.13333594624,16
f0 ratio,Pitch interval size,Spanish,M,desc,298.561725928885,241.041695115961,16
Spectral centroid,Timbral brightness,Spanish,M,desc,1103.71282435124,1820.49639222046,16
Sign of f0 slope,Pitch declination,Spanish,M,desc,0.333333333333333,1.15470053837925,16
Pulse clarity,Pulse clarity,Spanish,M,desc,0.161917001285782,0.0446873106308928,16
Onset-break interval,Phrase length,Spanish,M,desc,4.089856387,0.357696609431138,16
IOI ratio deviation,Rhythmic regularity,Spanish,M,desc,0.116185521674989,0.0791938899829983,16
Spectral flatness,Timbral noiseness,Spanish,M,desc,0.00248726213203126,0.00428699877679006,16
f0 ratio deviation,Interval regularity,Spanish,M,desc,276.486419677734,243.983108520508,16
90% f0 quantile length,Pitch range,Spanish,M,desc,1206.66666666667,436.615773115603,16
Short-term energy,Lousness,Spanish,M,desc,0.000535483345988455,0.000820539119107191,16
IOI rate,Temporal rate,Spanish,M,inst,2.86899780953126,1.30318922524641,16
Pulse clarity,Pulse clarity,Spanish,M,inst,0.169566831578736,0.0719885372339192,16
Onset-break interval,Phrase length,Spanish,M,inst,3.336417234,0.0453074311594446,16
IOI ratio deviation,Rhythmic regularity,Spanish,M,inst,0.0189254240735051,0.0150652952956102,16
Spectral flatness,Timbral noiseness,Spanish,M,inst,0.0130810070037936,0.0120979620667849,16
Short-term energy,Lousness,Spanish,M,inst,0.00144987975919552,0.00716450458805583,16
f0,Pitch height,Spanish,M,recit,-2213.72253609542,390.604660564708,16
IOI rate,Temporal rate,Spanish,M,recit,4.18764750220502,1.78732557272355,16
-|Δf0|,Pitch stability,Spanish,M,recit,-2684.0075811512,2159.17280514289,16
f0 ratio,Pitch interval size,Spanish,M,recit,417.644135607496,304.545585699958,16
Spectral centroid,Timbral brightness,Spanish,M,recit,1454.81174793267,2256.26043116371,16
Sign of f0 slope,Pitch declination,Spanish,M,recit,-1,0,16
Pulse clarity,Pulse clarity,Spanish,M,recit,0.140624871285142,0.0362980463515527,16
Onset-break interval,Phrase length,Spanish,M,recit,2.23879062733333,0.271097735548442,16
IOI ratio deviation,Rhythmic regularity,Spanish,M,recit,0.0573368251419473,0.0486313870985477,16
Spectral flatness,Timbral noiseness,Spanish,M,recit,0.0042697450646189,0.00916035876663414,16
f0 ratio deviation,Interval regularity,Spanish,M,recit,416.429870605469,366.638000488281,16
90% f0 quantile length,Pitch range,Spanish,M,recit,1208.41666666667,223.214788189912,16
Short-term energy,Lousness,Spanish,M,recit,0.000943845480747939,0.00148882374628075,16
f0,Pitch height,Spanish,M,song,-1688.92266126309,390.028006309661,16
IOI rate,Temporal rate,Spanish,M,song,2.12632975880501,0.869645729140184,16
-|Δf0|,Pitch stability,Spanish,M,song,-1156.10449248782,1689.39419323895,16
f0 ratio,Pitch interval size,Spanish,M,song,297.368955881108,161.422337907875,16
Spectral centroid,Timbral brightness,Spanish,M,song,993.563844802934,1537.09001743565,16
Sign of f0 slope,Pitch declination,Spanish,M,song,-1,0,16
Pulse clarity,Pulse clarity,Spanish,M,song,0.138148376559278,0.0290346630087137,16
Onset-break interval,Phrase length,Spanish,M,song,4.64205593366667,0.183594715927591,16
IOI ratio deviation,Rhythmic regularity,Spanish,M,song,0.0615758518472093,0.0548788022032564,16
Spectral flatness,Timbral noiseness,Spanish,M,song,0.00156549583300615,0.00361088498644633,16
f0 ratio deviation,Interval regularity,Spanish,M,song,102.548362731934,80.8599700927734,16
90% f0 quantile length,Pitch range,Spanish,M,song,1148.16666666667,175.641917927736,16
Short-term energy,Lousness,Spanish,M,song,0.00199996346644283,0.00165452107317858,16
f0,Pitch height,Balinese,M,desc,-1986.11080636314,256.747499704172,17
IOI rate,Temporal rate,Balinese,M,desc,4.12169973043317,2.83804318576086,17
-|Δf0|,Pitch stability,Balinese,M,desc,-1262.64720737365,1619.88615535029,17
f0 ratio,Pitch interval size,Balinese,M,desc,188.424225028703,175.216165426136,17
Spectral centroid,Timbral brightness,Balinese,M,desc,781.61194889987,782.344552243237,17
Sign of f0 slope,Pitch declination,Balinese,M,desc,-1,0,17
Pulse clarity,Pulse clarity,Balinese,M,desc,0.140679190817418,0.0505151149771093,17
Onset-break interval,Phrase length,Balinese,M,desc,3.64266666666667,1.21511371209996,17
IOI ratio deviation,Rhythmic regularity,Balinese,M,desc,0.140903887174634,0.101398695242439,17
Spectral flatness,Timbral noiseness,Balinese,M,desc,0.00103263473036781,0.00110171690673233,17
f0 ratio deviation,Interval regularity,Balinese,M,desc,168.060363769531,136.185562133789,17
90% f0 quantile length,Pitch range,Balinese,M,desc,875.666666666664,75.0088883622014,17
Short-term energy,Lousness,Balinese,M,desc,0.00549562205709494,0.00751665331269903,17
f0,Pitch height,Balinese,M,inst,312.469361147327,286.910273875982,17
IOI rate,Temporal rate,Balinese,M,inst,7.8898578849549,7.5669370426781,17
-|Δf0|,Pitch stability,Balinese,M,inst,-368.913887644197,766.736685742646,17
f0 ratio,Pitch interval size,Balinese,M,inst,290.611188771975,128.114463915659,17
Spectral centroid,Timbral brightness,Balinese,M,inst,760.626269553689,169.012760385193,17
Sign of f0 slope,Pitch declination,Balinese,M,inst,-0.333333333333333,1.15470053837925,17
Pulse clarity,Pulse clarity,Balinese,M,inst,0.149783311421502,0.0357506750673032,17
Onset-break interval,Phrase length,Balinese,M,inst,5.39733333333333,2.35360942667498,17
IOI ratio deviation,Rhythmic regularity,Balinese,M,inst,0.115045271692149,0.100944256041816,17
Spectral flatness,Timbral noiseness,Balinese,M,inst,0.000596864107654876,0.00100241626453622,17
f0 ratio deviation,Interval regularity,Balinese,M,inst,80.2447052001953,107.636535644531,17
90% f0 quantile length,Pitch range,Balinese,M,inst,503.333333333334,270.98585448937,17
Short-term energy,Lousness,Balinese,M,inst,0.0356286666509392,0.0267675964155711,17
f0,Pitch height,Balinese,M,recit,-2021.6939582157,272.465535191942,17
IOI rate,Temporal rate,Balinese,M,recit,1.96608274496671,0.774292841400469,17
-|Δf0|,Pitch stability,Balinese,M,recit,-873.513748474681,1043.14811236797,17
f0 ratio,Pitch interval size,Balinese,M,recit,255.646766169154,178.794626611554,17
Spectral centroid,Timbral brightness,Balinese,M,recit,725.207950994238,871.453167186802,17
Sign of f0 slope,Pitch declination,Balinese,M,recit,-1,0,17
Pulse clarity,Pulse clarity,Balinese,M,recit,0.156033733428442,0.0789626245704285,17
Onset-break interval,Phrase length,Balinese,M,recit,3.59666666675,0.336510194563091,17
IOI ratio deviation,Rhythmic regularity,Balinese,M,recit,0.041451694725992,0.0270779271331508,17
Spectral flatness,Timbral noiseness,Balinese,M,recit,0.000576277225738956,0.000592489116462401,17
f0 ratio deviation,Interval regularity,Balinese,M,recit,233.57682800293,163.189636230469,17
90% f0 quantile length,Pitch range,Balinese,M,recit,857.750000000001,263.497469943582,17
Short-term energy,Lousness,Balinese,M,recit,0.00828884647759367,0.0110362333187324,17
f0,Pitch height,Balinese,M,song,-839.898710865562,241.525742399244,17
IOI rate,Temporal rate,Balinese,M,song,1.50328725582461,0.638202826690126,17
-|Δf0|,Pitch stability,Balinese,M,song,-603.513603346042,843.820590616601,17
f0 ratio,Pitch interval size,Balinese,M,song,261.130349606446,169.459607129925,17
Spectral centroid,Timbral brightness,Balinese,M,song,812.652461071069,582.891437003999,17
Sign of f0 slope,Pitch declination,Balinese,M,song,0,1.4142135623731,17
Pulse clarity,Pulse clarity,Balinese,M,song,0.174525402526132,0.0576469819498206,17
Onset-break interval,Phrase length,Balinese,M,song,7.86,0.292270803361845,17
IOI ratio deviation,Rhythmic regularity,Balinese,M,song,0.137110760708968,0.0981409626009946,17
Spectral flatness,Timbral noiseness,Balinese,M,song,0.000651711145685372,0.000524947199218279,17
f0 ratio deviation,Interval regularity,Balinese,M,song,70.1261520385742,81.3573989868164,17
90% f0 quantile length,Pitch range,Balinese,M,song,704.999999999998,77.7817459305208,17
Short-term energy,Lousness,Balinese,M,song,0.0149622725831451,0.0170147015653356,17
f0,Pitch height,Tunisian,M,desc,-2130.75871819039,249.50727348285,73
IOI rate,Temporal rate,Tunisian,M,desc,7.55900236285688,3.16890559294552,73
-|Δf0|,Pitch stability,Tunisian,M,desc,-1590.8391211764,1507.86181159799,73
f0 ratio,Pitch interval size,Tunisian,M,desc,182.635965788375,168.748053275391,73
Spectral centroid,Timbral brightness,Tunisian,M,desc,359.400442698281,470.415658237413,73
Sign of f0 slope,Pitch declination,Tunisian,M,desc,0,1.09544511501033,73
Pulse clarity,Pulse clarity,Tunisian,M,desc,0.198746887236956,0.0572836727626352,73
Onset-break interval,Phrase length,Tunisian,M,desc,2.1266817835,0.789451569004784,73
IOI ratio deviation,Rhythmic regularity,Tunisian,M,desc,0.0888300304355453,0.0732114870486541,73
Spectral flatness,Timbral noiseness,Tunisian,M,desc,0.000961398809817483,0.0014718889562713,73
f0 ratio deviation,Interval regularity,Tunisian,M,desc,131.174285888672,124.427490234375,73
90% f0 quantile length,Pitch range,Tunisian,M,desc,647.083333333333,189.105107457907,73
Short-term energy,Lousness,Tunisian,M,desc,0.000816011664372574,0.00104642723793169,73
f0,Pitch height,Tunisian,M,inst,-235.413358443232,281.903943044464,73
IOI rate,Temporal rate,Tunisian,M,inst,3.98082707761683,1.53150300347364,73
-|Δf0|,Pitch stability,Tunisian,M,inst,-436.781290343868,887.865578807288,73
f0 ratio,Pitch interval size,Tunisian,M,inst,192.978136462709,162.901048514077,73
Spectral centroid,Timbral brightness,Tunisian,M,inst,486.353988509171,182.477216588521,73
Sign of f0 slope,Pitch declination,Tunisian,M,inst,-0.333333333333333,1.15470053837925,73
Pulse clarity,Pulse clarity,Tunisian,M,inst,0.158524744571245,0.0498167075904445,73
Onset-break interval,Phrase length,Tunisian,M,inst,4.57771730933333,2.14436493467898,73
IOI ratio deviation,Rhythmic regularity,Tunisian,M,inst,0.0521583151228475,0.048609821852383,73
Spectral flatness,Timbral noiseness,Tunisian,M,inst,0.000219734706607224,0.00030400296273772,73
f0 ratio deviation,Interval regularity,Tunisian,M,inst,57.9865913391113,60.437183380127,73
90% f0 quantile length,Pitch range,Tunisian,M,inst,676.666666666665,133.166562369588,73
Short-term energy,Lousness,Tunisian,M,inst,0.00337080068489178,0.00260503745684158,73
f0,Pitch height,Tunisian,M,recit,-2459.98496993988,161.530120175336,73
IOI rate,Temporal rate,Tunisian,M,recit,6.5669412682665,2.48682918868976,73
-|Δf0|,Pitch stability,Tunisian,M,recit,-1001.49381041649,987.465558576809,73
f0 ratio,Pitch interval size,Tunisian,M,recit,107.440977900784,104.204099519513,73
Spectral centroid,Timbral brightness,Tunisian,M,recit,310.058056026635,407.96278856201,73
Sign of f0 slope,Pitch declination,Tunisian,M,recit,-1,0,73
Pulse clarity,Pulse clarity,Tunisian,M,recit,0.122492323937306,0.0493242699918131,73
Onset-break interval,Phrase length,Tunisian,M,recit,1.420952381125,0.0849282990305683,73
IOI ratio deviation,Rhythmic regularity,Tunisian,M,recit,0.0610025987467578,0.0576097945319402,73
Spectral flatness,Timbral noiseness,Tunisian,M,recit,0.000971716220096719,0.00141728450518112,73
f0 ratio deviation,Interval regularity,Tunisian,M,recit,90.7937088012695,80.884521484375,73
90% f0 quantile length,Pitch range,Tunisian,M,recit,443.437499999999,147.807895956687,73
Short-term energy,Lousness,Tunisian,M,recit,0.000193867173750759,0.0004581783935514,73
f0,Pitch height,Tunisian,M,song,-1507.19936204147,287.327879388692,73
IOI rate,Temporal rate,Tunisian,M,song,3.6147285059302,1.56907697586621,73
-|Δf0|,Pitch stability,Tunisian,M,song,-790.1256931264,891.885522598266,73
f0 ratio,Pitch interval size,Tunisian,M,song,126.05071463259,91.1247556690739,73
Spectral centroid,Timbral brightness,Tunisian,M,song,360.244893021158,519.875079555124,73
Sign of f0 slope,Pitch declination,Tunisian,M,song,-0.2,1.09544511501033,73
Pulse clarity,Pulse clarity,Tunisian,M,song,0.192874728581619,0.0691988607358224,73
Onset-break interval,Phrase length,Tunisian,M,song,3.2864943308,0.201878861443881,73
IOI ratio deviation,Rhythmic regularity,Tunisian,M,song,0.0731994757470503,0.0682321276157601,73
Spectral flatness,Timbral noiseness,Tunisian,M,song,0.00030806243978772,0.000534601211874463,73
f0 ratio deviation,Interval regularity,Tunisian,M,song,46.3987731933594,58.5836143493652,73
90% f0 quantile length,Pitch range,Tunisian,M,song,689.000000000003,228.429420171745,73
Short-term energy,Lousness,Tunisian,M,song,0.00484591538335817,0.00732972713823561,73
f0,Pitch height,Ngarigu,F,desc,-1926.13303269448,250.03267987678,71
IOI rate,Temporal rate,Ngarigu,F,desc,4.20361026967132,2.07788300072455,71
-|Δf0|,Pitch stability,Ngarigu,F,desc,-881.068299705791,887.013999525473,71
f0 ratio,Pitch interval size,Ngarigu,F,desc,183.38358764693,146.585572390579,71
Spectral centroid,Timbral brightness,Ngarigu,F,desc,595.529768273417,665.847597272117,71
Sign of f0 slope,Pitch declination,Ngarigu,F,desc,-1,0,71
Pulse clarity,Pulse clarity,Ngarigu,F,desc,0.171045029726227,0.0856784598261108,71
Onset-break interval,Phrase length,Ngarigu,F,desc,1.511125,0.498012173545989,71
IOI ratio deviation,Rhythmic regularity,Ngarigu,F,desc,0.0238518800111195,0.0178950511433998,71
Spectral flatness,Timbral noiseness,Ngarigu,F,desc,0.00114922686735384,0.00115046591183325,71
f0 ratio deviation,Interval regularity,Ngarigu,F,desc,150.088180541992,128.139129638672,71
90% f0 quantile length,Pitch range,Ngarigu,F,desc,541.75,211.053480020046,71
Short-term energy,Lousness,Ngarigu,F,desc,0.00374193902250126,0.00400121726398271,71
IOI rate,Temporal rate,Ngarigu,F,inst,3.32464920088424,1.2454166316777,71
Pulse clarity,Pulse clarity,Ngarigu,F,inst,0.180618955038322,0.0640754368603804,71
Onset-break interval,Phrase length,Ngarigu,F,inst,2.06066666666667,0.533979275502961,71
IOI ratio deviation,Rhythmic regularity,Ngarigu,F,inst,0.0763891921605831,0.071580782500508,71
Spectral flatness,Timbral noiseness,Ngarigu,F,inst,0.0503466614784042,0.0175689163884966,71
Short-term energy,Lousness,Ngarigu,F,inst,0.00134841960231654,0.00392536535322825,71
f0,Pitch height,Ngarigu,F,recit,-1890.80330004342,178.007377280181,71
IOI rate,Temporal rate,Ngarigu,F,recit,3.65320199959817,1.604096710584,71
-|Δf0|,Pitch stability,Ngarigu,F,recit,-807.362767931606,746.992732805658,71
f0 ratio,Pitch interval size,Ngarigu,F,recit,98.5620588793163,80.7617026823702,71
Spectral centroid,Timbral brightness,Ngarigu,F,recit,575.659255101241,678.244461642098,71
Sign of f0 slope,Pitch declination,Ngarigu,F,recit,-1,0,71
Pulse clarity,Pulse clarity,Ngarigu,F,recit,0.150144538679327,0.0491040913434169,71
Onset-break interval,Phrase length,Ngarigu,F,recit,2.09466666666667,1.07747884743352,71
IOI ratio deviation,Rhythmic regularity,Ngarigu,F,recit,0.0754758513489426,0.0520099644895126,71
Spectral flatness,Timbral noiseness,Ngarigu,F,recit,0.00118731464585127,0.00108582315584842,71
f0 ratio deviation,Interval regularity,Ngarigu,F,recit,78.4594802856445,67.7904052734375,71
90% f0 quantile length,Pitch range,Ngarigu,F,recit,415.916666666665,206.126276021926,71
Short-term energy,Lousness,Ngarigu,F,recit,0.00286770125384946,0.00348053109583378,71
f0,Pitch height,Ngarigu,F,song,-1271.25737710778,369.927879368828,71
IOI rate,Temporal rate,Ngarigu,F,song,2.72953828855107,1.11398909028636,71
-|Δf0|,Pitch stability,Ngarigu,F,song,-739.24703564291,985.497626875834,71
f0 ratio,Pitch interval size,Ngarigu,F,song,96.2545162349004,96.223370421747,71
Spectral centroid,Timbral brightness,Ngarigu,F,song,625.81542699542,600.237490212472,71
Sign of f0 slope,Pitch declination,Ngarigu,F,song,0,1.09544511501033,71
Pulse clarity,Pulse clarity,Ngarigu,F,song,0.131321422451375,0.0772677699524584,71
Onset-break interval,Phrase length,Ngarigu,F,song,2.64433333333333,0.925915906908757,71
IOI ratio deviation,Rhythmic regularity,Ngarigu,F,song,0.0388005150963762,0.030794620915344,71
Spectral flatness,Timbral noiseness,Ngarigu,F,song,0.000757039076093089,0.000894032533639849,71
f0 ratio deviation,Interval regularity,Ngarigu,F,song,93.1656265258789,89.3780822753906,71
90% f0 quantile length,Pitch range,Ngarigu,F,song,370.25,259.034505423507,71
Short-term energy,Lousness,Ngarigu,F,song,0.00520135718713829,0.00819059529881862,71
f0,Pitch height,Chilean,M,desc,-2178.54781582054,413.523339188616,18
IOI rate,Temporal rate,Chilean,M,desc,4.8054527334287,2.28181174258229,18
-|Δf0|,Pitch stability,Chilean,M,desc,-2590.3596593089,2669.93376354549,18
f0 ratio,Pitch interval size,Chilean,M,desc,429.337952270978,361.792160816542,18
Spectral centroid,Timbral brightness,Chilean,M,desc,792.63631080704,1776.06877087333,18
Sign of f0 slope,Pitch declination,Chilean,M,desc,-0.2,1.09544511501033,18
Pulse clarity,Pulse clarity,Chilean,M,desc,0.107955583016466,0.0299971736268428,18
Onset-break interval,Phrase length,Chilean,M,desc,3.025414966,1.77277367630725,18
IOI ratio deviation,Rhythmic regularity,Chilean,M,desc,0.129555261792014,0.103087779369963,18
Spectral flatness,Timbral noiseness,Chilean,M,desc,0.00321597303231623,0.00481944133998073,18
f0 ratio deviation,Interval regularity,Chilean,M,desc,230.988052368164,222.949813842773,18
90% f0 quantile length,Pitch range,Chilean,M,desc,1112.7,232.938189226242,18
Short-term energy,Lousness,Chilean,M,desc,8.52714711061009e-05,0.000161486107005192,18
f0,Pitch height,Chilean,M,inst,-1906.42764015645,185.414917238166,18
IOI rate,Temporal rate,Chilean,M,inst,2.22726483889716,1.71925991253553,18
-|Δf0|,Pitch stability,Chilean,M,inst,-63.9281994650165,120.588741017456,18
f0 ratio,Pitch interval size,Chilean,M,inst,209.138821223034,65.7386671369782,18
Spectral centroid,Timbral brightness,Chilean,M,inst,325.334424592307,277.82646607132,18
Sign of f0 slope,Pitch declination,Chilean,M,inst,-1,0,18
Pulse clarity,Pulse clarity,Chilean,M,inst,0.201336278463648,0.0819199104549355,18
Onset-break interval,Phrase length,Chilean,M,inst,4.358095238,0.193778181851262,18
IOI ratio deviation,Rhythmic regularity,Chilean,M,inst,0.0823522413822663,0.0880003976331774,18
Spectral flatness,Timbral noiseness,Chilean,M,inst,0.000252072906990387,0.000276874447250616,18
f0 ratio deviation,Interval regularity,Chilean,M,inst,9.33620643615723,10.1130056381226,18
90% f0 quantile length,Pitch range,Chilean,M,inst,246.666666666669,55.0757054728561,18
Short-term energy,Lousness,Chilean,M,inst,0.00018900917553572,0.000203788205908675,18
f0,Pitch height,Chilean,M,recit,-2197.19054242003,388.781306800252,18
IOI rate,Temporal rate,Chilean,M,recit,3.16328868897833,1.66948742365604,18
-|Δf0|,Pitch stability,Chilean,M,recit,-1451.94476247627,1667.88080139359,18
f0 ratio,Pitch interval size,Chilean,M,recit,376.387737712537,251.097230210944,18
Spectral centroid,Timbral brightness,Chilean,M,recit,538.610239309586,904.872157361607,18
Sign of f0 slope,Pitch declination,Chilean,M,recit,-1,0,18
Pulse clarity,Pulse clarity,Chilean,M,recit,0.0925944993610649,0.0623271185257015,18
Onset-break interval,Phrase length,Chilean,M,recit,2.55020408175,0.596768380672952,18
IOI ratio deviation,Rhythmic regularity,Chilean,M,recit,0.0813885626168144,0.0702210038256372,18
Spectral flatness,Timbral noiseness,Chilean,M,recit,0.00179691060416693,0.00627471334193847,18
f0 ratio deviation,Interval regularity,Chilean,M,recit,184.38410949707,191.093780517578,18
90% f0 quantile length,Pitch range,Chilean,M,recit,957.000000000001,232.637414589029,18
Short-term energy,Lousness,Chilean,M,recit,9.07677386809828e-05,0.000200940915761758,18
f0,Pitch height,Chilean,M,song,-1921.53118430273,180.979351490231,18
IOI rate,Temporal rate,Chilean,M,song,2.19228008689313,1.3154295215863,18
-|Δf0|,Pitch stability,Chilean,M,song,-753.664219627834,990.059885678335,18
f0 ratio,Pitch interval size,Chilean,M,song,195.107143526414,95.9889906367076,18
Spectral centroid,Timbral brightness,Chilean,M,song,311.893490947814,354.556768639235,18
Sign of f0 slope,Pitch declination,Chilean,M,song,-1,0,18
Pulse clarity,Pulse clarity,Chilean,M,song,0.136262599062208,0.0508731670832883,18
Onset-break interval,Phrase length,Chilean,M,song,3.70285714275,0.048285328684552,18
IOI ratio deviation,Rhythmic regularity,Chilean,M,song,0.0810269643469111,0.0717294246360513,18
Spectral flatness,Timbral noiseness,Chilean,M,song,0.000251175990165993,0.000253907586372326,18
f0 ratio deviation,Interval regularity,Chilean,M,song,71.0993347167969,57.8935394287109,18
90% f0 quantile length,Pitch range,Chilean,M,song,402.5,110.264832713491,18
Short-term energy,Lousness,Chilean,M,song,0.000214309915088371,0.000256705062947327,18
f0,Pitch height,Twi,M,desc,-2417.78637770898,192.642895227216,68
IOI rate,Temporal rate,Twi,M,desc,6.07834847432528,3.5991584077569,68
-|Δf0|,Pitch stability,Twi,M,desc,-1024.78087970086,921.0110472269,68
f0 ratio,Pitch interval size,Twi,M,desc,188.654831118494,227.781130492398,68
Spectral centroid,Timbral brightness,Twi,M,desc,237.901835850716,369.587088881924,68
Sign of f0 slope,Pitch declination,Twi,M,desc,-0.2,1.09544511501033,68
Pulse clarity,Pulse clarity,Twi,M,desc,0.197688489019115,0.113898993924372,68
Onset-break interval,Phrase length,Twi,M,desc,2.5058,1.42786893656246,68
IOI ratio deviation,Rhythmic regularity,Twi,M,desc,0.157818424114486,0.0989815858411055,68
Spectral flatness,Timbral noiseness,Twi,M,desc,0.00137443790474347,0.00196042789061988,68
f0 ratio deviation,Interval regularity,Twi,M,desc,95.5349197387695,88.6641006469727,68
90% f0 quantile length,Pitch range,Twi,M,desc,326.399999999998,249.513125907232,68
Short-term energy,Lousness,Twi,M,desc,0.000570006089360097,0.000580838916725918,68
f0,Pitch height,Twi,M,inst,-687.496343960222,221.659500327682,68
IOI rate,Temporal rate,Twi,M,inst,1.59118203386935,0.691448944398259,68
-|Δf0|,Pitch stability,Twi,M,inst,-56.8702550286869,71.3473745644248,68
f0 ratio,Pitch interval size,Twi,M,inst,165.70595463079,112.926846737129,68
Spectral centroid,Timbral brightness,Twi,M,inst,411.947218690841,140.922238665552,68
Sign of f0 slope,Pitch declination,Twi,M,inst,0.333333333333333,1.15470053837925,68
Pulse clarity,Pulse clarity,Twi,M,inst,0.240144288176723,0.111290386828311,68
Onset-break interval,Phrase length,Twi,M,inst,5.38933333333333,0.14064612804245,68
IOI ratio deviation,Rhythmic regularity,Twi,M,inst,0.00940114205358033,0.00774528483885968,68
Spectral flatness,Timbral noiseness,Twi,M,inst,0.000204501255240005,0.000182002708327848,68
f0 ratio deviation,Interval regularity,Twi,M,inst,76.1721801757812,59.8340301513672,68
90% f0 quantile length,Pitch range,Twi,M,inst,623.333333333332,115.470053837924,68
Short-term energy,Lousness,Twi,M,inst,0.00386345144746159,0.00598171189328127,68
f0,Pitch height,Twi,M,recit,-2382.81481481481,131.513096964737,68
IOI rate,Temporal rate,Twi,M,recit,5.28906767944911,2.83663022503932,68
-|Δf0|,Pitch stability,Twi,M,recit,-872.924539928683,952.986269415811,68
f0 ratio,Pitch interval size,Twi,M,recit,125.651567232754,159.015363854928,68
Spectral centroid,Timbral brightness,Twi,M,recit,246.118588673676,486.8544774275,68
Sign of f0 slope,Pitch declination,Twi,M,recit,0.2,1.03279555898864,68
Pulse clarity,Pulse clarity,Twi,M,recit,0.150357630997846,0.0748995422738442,68
Onset-break interval,Phrase length,Twi,M,recit,1.1435,0.419188435485098,68
IOI ratio deviation,Rhythmic regularity,Twi,M,recit,0.0729174924906955,0.058993317906205,68
Spectral flatness,Timbral noiseness,Twi,M,recit,0.00174620966244555,0.00298046342256353,68
f0 ratio deviation,Interval regularity,Twi,M,recit,69.6449203491211,62.1364326477051,68
90% f0 quantile length,Pitch range,Twi,M,recit,285.5,184.765917973107,68
Short-term energy,Lousness,Twi,M,recit,0.000700262990051659,0.000657748813310575,68
f0,Pitch height,Twi,M,song,-1928.68711233632,233.242434082817,68
IOI rate,Temporal rate,Twi,M,song,1.81763586738779,0.593454810566323,68
