feature,lang,diff,stderr,ci95_l,ci95_u,method
Spectral flatness,Polish,0.75632183908046,0.0522133338786661,0.652417005624644,0.860226672536276,common language effect size
Onset-break interval,Polish,0.958333333333333,0.058925565098879,0.804942198968878,1.11172446769779,common language effect size
IOI ratio deviation,Polish,0.618589743589744,0.0669400234214462,0.484525569722893,0.752653917456594,common language effect size
f0 ratio deviation,Polish,0.715104579925537,0.0324758216738701,0.651075541973114,0.77913361787796,common language effect size
90% f0 quantile length,Polish,0.75,0.25,-0.0456115763209275,1.54561157632093,common language effect size
Short-term energy,Polish,0.502969042516504,0.0124338344517785,0.478582762338944,0.527355322694064,common language effect size
Spectral flatness,DutchFlemish,0.587274774774775,0.0472903151613878,0.493799352610297,0.680750196939253,common language effect size
Onset-break interval,DutchFlemish,0.625,0.395284707521047,-2.64395770352128,3.89395770352128,common language effect size
IOI ratio deviation,DutchFlemish,0.698247890979883,0.0457023090894392,0.607720010155817,0.788775771803949,common language effect size
f0 ratio deviation,DutchFlemish,0.740645110607147,0.0314540341496468,0.678634524345398,0.802655696868896,common language effect size
90% f0 quantile length,DutchFlemish,0.9375,0.0883883476483184,0.656208829596477,1.21879117040352,common language effect size
Short-term energy,DutchFlemish,0.703474335275758,0.0122448768634346,0.67945230140359,0.727496369147927,common language effect size
Spectral flatness,Japanese,0.658596837944664,0.0652947059165856,0.525754198135265,0.791439477754063,common language effect size
Onset-break interval,Japanese,0.916666666666667,0.117851130197758,0.513642943729737,1.3196903896036,common language effect size
IOI ratio deviation,Japanese,0.768796992481203,0.0580592278926348,0.649830268880195,0.887763716082211,common language effect size
f0 ratio deviation,Japanese,0.213446915149689,0.0288462191820145,0.156566128134727,0.270327687263489,common language effect size
90% f0 quantile length,Japanese,0.916666666666667,0.117851130197758,0.513642943729737,1.3196903896036,common language effect size
Short-term energy,Japanese,0.558612347057561,0.0132001487284738,0.532720182032577,0.584504512082546,common language effect size
Spectral flatness,Guarani,0.779336734693877,0.0507738947797829,0.677050874673208,0.881622594714547,common language effect size
Onset-break interval,Guarani,0.0625,0.0883883476483184,-0.218791170403523,0.343791170403523,common language effect size
IOI ratio deviation,Guarani,0.831275720164609,0.0443398855314715,0.742185571260702,0.920365869068516,common language effect size
f0 ratio deviation,Guarani,0.769576787948608,0.0300354305654764,0.710397303104401,0.828756272792816,common language effect size
90% f0 quantile length,Guarani,0.0625,0.0883883476483184,-0.218791170403523,0.343791170403523,common language effect size
Short-term energy,Guarani,0.825592072461359,0.00998554074310825,0.806005787345864,0.845178357576855,common language effect size
Spectral flatness,Spanish,0.632488479262673,0.048923470221875,0.535665759921245,0.7293111986041,common language effect size
Onset-break interval,Spanish,0.875,0.125,0.579421968550902,1.1705780314491,common language effect size
IOI ratio deviation,Spanish,0.740350877192982,0.0451017171086354,0.650985026381461,0.829716728004504,common language effect size
f0 ratio deviation,Spanish,0.408451557159424,0.0359257087111473,0.337684154510498,0.47921895980835,common language effect size
90% f0 quantile length,Spanish,0.984375,0.0220970869120796,0.93383831311882,1.03491168688118,common language effect size
Short-term energy,Spanish,0.870973575997563,0.00947199683396312,0.852384282376165,0.889562869618961,common language effect size
Spectral flatness,Dutch,0.576527852893456,0.0556315842153703,0.465619489885548,0.687436215901364,common language effect size
Onset-break interval,Dutch,0.5625,0.24473625259314,-0.0407661044831268,1.16576610448313,common language effect size
IOI ratio deviation,Dutch,0.877909350755411,0.0328708357927836,0.812615248296396,0.943203453214425,common language effect size
f0 ratio deviation,Dutch,0.806222438812256,0.027352886274457,0.752320826053619,0.860124051570892,common language effect size
90% f0 quantile length,Dutch,0.03125,0.0441941738241592,-0.076889247681896,0.139389247681896,common language effect size
Short-term energy,Dutch,0.519818296408289,0.0125547177620136,0.495196276154826,0.544440316661752,common language effect size
Spectral flatness,Cantonese,0.554320987654321,0.0709453440622836,0.411140340613556,0.697501634695086,common language effect size
Onset-break interval,Cantonese,0.964285714285714,0.0505076272276105,0.814337754709801,1.11423367386163,common language effect size
IOI ratio deviation,Cantonese,0.572890025575448,0.0705059310412856,0.431332090506506,0.714447960644389,common language effect size
f0 ratio deviation,Cantonese,0.507533013820648,0.0364400967955589,0.435766994953156,0.579299032688141,common language effect size
90% f0 quantile length,Cantonese,0.964285714285714,0.0505076272276105,0.814337754709801,1.11423367386163,common language effect size
Short-term energy,Cantonese,0.604840362799056,0.0116776220810868,0.58193975925509,0.627740966343023,common language effect size
Spectral flatness,Burmese,0.580598455598456,0.0580029725974275,0.465151521991259,0.696045389205652,common language effect size
Onset-break interval,Burmese,0.976190476190476,0.0336717514850737,0.893798668432841,1.05858228394811,common language effect size
IOI ratio deviation,Burmese,0.432051282051282,0.0769775723795185,0.274879164130158,0.589223399972406,common language effect size
f0 ratio deviation,Burmese,0.771238029003143,0.0297873709350824,0.712497055530548,0.829979002475739,common language effect size
90% f0 quantile length,Burmese,0.0952380952380952,0.113356006802267,-0.226332826155005,0.416809016631196,common language effect size
Short-term energy,Burmese,0.648562740090382,0.01159114173805,0.625832974114546,0.671292506066218,common language effect size
Spectral flatness,Rikbaktsa,0.541666666666667,0.0627194972038239,0.416917859876968,0.666415473456365,common language effect size
Onset-break interval,Rikbaktsa,0.984375,0.0220970869120796,0.93383831311882,1.03491168688118,common language effect size
IOI ratio deviation,Rikbaktsa,0.346046511627907,0.0679420107143044,0.209972051383408,0.482120971872406,common language effect size
f0 ratio deviation,Rikbaktsa,0.285142600536346,0.0322710312902927,0.221551448106766,0.348733752965927,common language effect size
90% f0 quantile length,Rikbaktsa,0.8125,0.137743291254835,0.503824926059816,1.12117507394018,common language effect size
Short-term energy,Rikbaktsa,0.559078000132092,0.0143052421189602,0.531015748677165,0.587140251587018,common language effect size
Spectral flatness,Gaeilge,0.813492063492063,0.0403353098051683,0.733474290504781,0.893509836479346,common language effect size
Onset-break interval,Gaeilge,0.95,0.0707106781186548,0.732718182637363,1.16728181736264,common language effect size
IOI ratio deviation,Gaeilge,0.764802631578947,0.0523554372563214,0.659381555442005,0.87022370771589,common language effect size
f0 ratio deviation,Gaeilge,0.715512156486511,0.0328748859465122,0.650675654411316,0.780348658561707,common language effect size
90% f0 quantile length,Gaeilge,0.8,0.2,0.244710978960441,1.35528902103956,common language effect size
Short-term energy,Gaeilge,0.786563652949665,0.00960471576419913,0.767729229684703,0.805398076214628,common language effect size
